


                               Node( 53)                                           Node(107)                                           Node(136)                                           Node(278)                                           Node(408)                                           Node(593)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
       .072     -1.500   .2117   20.000   .000E+00   .000E+00       -1.494   .2119   20.000   .305E-02   .000E+00       -1.500   .2117   20.000  -.149E-29   .000E+00       -1.526   .2105   20.000   .766E-16   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .549E-13   .000E+00
       .074     -1.500   .2117   20.000   .000E+00   .000E+00       -1.489   .2122   20.000   .372E-02   .000E+00       -1.500   .2117   20.000  -.404E-29   .000E+00       -1.527   .2105   20.000   .118E-15   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .805E-13   .000E+00
       .077     -1.500   .2117   20.000   .000E+00   .000E+00       -1.484   .2124   20.000   .449E-02   .000E+00       -1.500   .2117   20.000  -.829E-29   .000E+00       -1.528   .2104   20.000   .179E-15   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .117E-12   .000E+00
       .079     -1.500   .2117   20.000   .000E+00   .000E+00       -1.477   .2127   20.000   .537E-02   .000E+00       -1.500   .2117   20.000  -.152E-28   .000E+00       -1.529   .2104   20.000   .267E-15   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .168E-12   .000E+00
       .081     -1.500   .2117   20.000   .000E+00   .000E+00       -1.470   .2130   20.000   .636E-02   .000E+00       -1.500   .2117   20.000  -.262E-28   .000E+00       -1.530   .2104   20.000   .390E-15   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .239E-12   .000E+00
       .084     -1.500   .2117   20.000   .000E+00   .000E+00       -1.463   .2133   20.000   .746E-02   .000E+00       -1.500   .2117   20.000  -.430E-28   .000E+00       -1.530   .2103   20.000   .562E-15   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .337E-12   .000E+00
       .087     -1.500   .2117   20.000   .000E+00   .000E+00       -1.451   .2139   20.000   .921E-02   .000E+00       -1.500   .2117   20.000  -.805E-28   .000E+00       -1.532   .2103   20.000   .924E-15   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .539E-12   .000E+00
       .090     -1.500   .2117   20.000   .000E+00   .000E+00       -1.440   .2145   20.000   .112E-01   .000E+00       -1.500   .2117   20.000  -.138E-27   .000E+00       -1.533   .2102   20.000   .150E-14   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .848E-12   .000E+00
       .093     -1.500   .2117   20.000   .000E+00   .000E+00       -1.427   .2152   20.000   .135E-01   .000E+00       -1.500   .2117   20.000  -.212E-27   .000E+00       -1.534   .2102   20.000   .240E-14   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .131E-11   .000E+00
       .097     -1.500   .2117   20.000   .000E+00   .000E+00       -1.412   .2159   20.000   .160E-01   .000E+00       -1.500   .2117   20.000  -.273E-27   .000E+00       -1.535   .2101   20.000   .381E-14   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .201E-11   .000E+00
       .100     -1.500   .2117   20.000   .000E+00   .000E+00       -1.396   .2168   20.000   .188E-01   .000E+00       -1.500   .2117   20.000  -.226E-27   .000E+00       -1.536   .2101   20.000   .602E-14   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .303E-11   .000E+00
       .103     -1.500   .2117   20.000   .000E+00   .000E+00       -1.381   .2176   20.000   .217E-01   .000E+00       -1.500   .2117   20.000   .944E-28   .000E+00       -1.537   .2100   20.000   .915E-14   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .439E-11   .000E+00
       .106     -1.500   .2117   20.000   .000E+00   .000E+00       -1.364   .2185   20.000   .247E-01   .000E+00       -1.500   .2117   20.000   .103E-26   .000E+00       -1.539   .2100   20.000   .139E-13   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .630E-11   .000E+00
       .109     -1.500   .2117   20.000   .000E+00   .000E+00       -1.347   .2194   20.000   .279E-01   .000E+00       -1.500   .2117   20.000   .323E-26   .000E+00       -1.540   .2099   20.000   .209E-13   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .895E-11   .000E+00
       .112     -1.500   .2117   20.000   .000E+00   .000E+00       -1.328   .2204   20.000   .314E-01   .000E+00       -1.500   .2117   20.000   .788E-26   .000E+00       -1.541   .2099   20.000   .313E-13   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .126E-10   .000E+00
       .115     -1.500   .2117   20.000   .000E+00   .000E+00       -1.310   .2214   20.000   .350E-01   .000E+00       -1.500   .2117   20.000   .171E-25   .000E+00       -1.542   .2098   20.000   .465E-13   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .176E-10   .000E+00
       .119     -1.500   .2117   20.000   .000E+00   .000E+00       -1.285   .2227   20.000   .400E-01   .000E+00       -1.500   .2117   20.000   .421E-25   .000E+00       -1.543   .2097   20.000   .772E-13   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .269E-10   .000E+00
       .123     -1.500   .2117   20.000   .000E+00   .000E+00       -1.263   .2241   20.000   .452E-01   .000E+00       -1.500   .2117   20.000   .949E-25   .000E+00       -1.545   .2097   20.000   .126E-12   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .407E-10   .000E+00
       .127     -1.500   .2117   20.000   .000E+00   .000E+00       -1.240   .2255   20.000   .506E-01   .000E+00       -1.500   .2117   20.000   .200E-24   .000E+00       -1.546   .2096   20.000   .202E-12   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .607E-10   .000E+00
       .131     -1.500   .2117   20.000   .000E+00   .000E+00       -1.217   .2269   20.000   .562E-01   .000E+00       -1.500   .2117   20.000   .397E-24   .000E+00       -1.548   .2096   20.000   .318E-12   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .897E-10   .000E+00
       .135     -1.500   .2117   20.000   .000E+00   .000E+00       -1.194   .2284   20.000   .620E-01   .000E+00       -1.500   .2117   20.000   .752E-24   .000E+00       -1.549   .2095   20.000   .489E-12   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .131E-09   .000E+00
       .139     -1.500   .2117   20.000   .000E+00   .000E+00       -1.170   .2299   20.000   .678E-01   .000E+00       -1.500   .2117   20.000   .137E-23   .000E+00       -1.550   .2094   20.000   .738E-12   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .190E-09   .000E+00
       .143     -1.500   .2117   20.000   .000E+00   .000E+00       -1.148   .2313   20.000   .738E-01   .000E+00       -1.500   .2117   20.000   .239E-23   .000E+00       -1.552   .2094   20.000   .109E-11   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .272E-09   .000E+00
       .147     -1.500   .2117   20.000   .000E+00   .000E+00       -1.126   .2327   20.000   .797E-01   .000E+00       -1.500   .2117   20.000   .402E-23   .000E+00       -1.553   .2093   20.000   .158E-11   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .386E-09   .000E+00
       .150     -1.500   .2117   20.000   .000E+00   .000E+00       -1.107   .2342   20.000   .857E-01   .000E+00       -1.500   .2117   20.000   .652E-23   .000E+00       -1.555   .2092   20.000   .226E-11   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .544E-09   .000E+00
       .154     -1.500   .2117   20.000   .000E+00   .000E+00       -1.087   .2356   20.000   .916E-01   .000E+00       -1.500   .2117   20.000   .102E-22   .000E+00       -1.556   .2092   20.000   .319E-11   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .760E-09   .000E+00
       .158     -1.500   .2117   20.000   .000E+00   .000E+00       -1.068   .2371   20.000   .975E-01   .000E+00       -1.500   .2117   20.000   .154E-22   .000E+00       -1.558   .2091   20.000   .451E-11   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .105E-08   .000E+00
       .162     -1.500   .2117   20.000   .000E+00   .000E+00       -1.049   .2385   20.000   .103E+00   .000E+00       -1.500   .2117   20.000   .223E-22   .000E+00       -1.559   .2090   20.000   .634E-11   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .145E-08   .000E+00
       .166     -1.500   .2117   20.000   .000E+00   .000E+00       -1.031   .2399   20.000   .109E+00   .000E+00       -1.500   .2117   20.000   .305E-22   .000E+00       -1.560   .2090   20.000   .890E-11   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .197E-08   .000E+00
       .170     -1.500   .2117   20.000   .000E+00   .000E+00       -1.013   .2412   20.000   .115E+00   .000E+00       -1.500   .2116   20.000   .388E-22   .000E+00       -1.562   .2089   20.000   .125E-10   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .267E-08   .000E+00
       .175     -1.500   .2117   20.000   .000E+00   .000E+00        -.991   .2429   20.000   .122E+00   .000E+00       -1.500   .2116   20.000   .431E-22   .000E+00       -1.564   .2088   20.000   .193E-10   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .395E-08   .000E+00
       .180     -1.500   .2117   20.000   .000E+00   .000E+00        -.972   .2446   20.000   .129E+00   .000E+00       -1.500   .2116   20.000   .208E-22   .000E+00       -1.566   .2087   20.000   .295E-10   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .576E-08   .000E+00
       .186     -1.500   .2117   20.000   .000E+00   .000E+00        -.954   .2462   20.000   .136E+00   .000E+00       -1.500   .2116   20.000  -.736E-22   .000E+00       -1.568   .2087   20.000   .447E-10   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .833E-08   .000E+00
       .191     -1.500   .2117   20.000   .000E+00   .000E+00        -.935   .2478   20.000   .143E+00   .000E+00       -1.501   .2116   20.000  -.335E-21   .000E+00       -1.569   .2086   20.000   .669E-10   .000E+00       -1.500   .2117   20.000   .000E+00   .000E+00       -1.500   .2117   20.000   .119E-07   .000E+00
       .196     -1.500   .2117   20.000   .000E+00   .000E+00        -.918   .2493   20.000   .149E+00   .000E+00       -1.501   .2116   20.000  -.951E-21   .000E+00       -1.571   .2085   20.000   .993E-10   .000E+00       -1.500   .2117   20.000   .120E-29   .000E+00       -1.500   .2117   20.000   .169E-07   .000E+00
       .201     -1.500   .2117   20.000   .000E+00   .000E+00        -.901   .2508   20.000   .155E+00   .000E+00       -1.501   .2116   20.000  -.226E-20   .000E+00       -1.573   .2084   20.000   .146E-09   .000E+00       -1.500   .2117   20.000   .314E-29   .000E+00       -1.500   .2117   20.000   .238E-07   .000E+00
       .206     -1.500   .2117   20.000   .000E+00   .000E+00        -.885   .2522   20.000   .161E+00   .000E+00       -1.501   .2116   20.000  -.488E-20   .000E+00       -1.575   .2083   20.000   .212E-09   .000E+00       -1.500   .2117   20.000   .620E-29   .000E+00       -1.500   .2117   20.000   .331E-07   .000E+00
       .211     -1.500   .2117   20.000   .000E+00   .000E+00        -.871   .2536   20.000   .167E+00   .000E+00       -1.501   .2116   20.000  -.981E-20   .000E+00       -1.577   .2083   20.000   .304E-09   .000E+00       -1.500   .2117   20.000   .110E-28   .000E+00       -1.500   .2117   20.000   .458E-07   .000E+00
       .217     -1.500   .2117   20.000   .000E+00   .000E+00        -.857   .2550   20.000   .172E+00   .000E+00       -1.501   .2116   20.000  -.187E-19   .000E+00       -1.579   .2082   20.000   .432E-09   .000E+00       -1.500   .2117   20.000   .185E-28   .000E+00       -1.500   .2117   20.000   .628E-07   .000E+00
       .222     -1.500   .2117   20.000   .000E+00   .000E+00        -.844   .2564   20.000   .178E+00   .000E+00       -1.501   .2116   20.000  -.343E-19   .000E+00       -1.581   .2081   20.000   .605E-09   .000E+00       -1.500   .2117   20.000   .300E-28   .000E+00       -1.500   .2117   20.000   .856E-07   .000E+00
       .227     -1.500   .2117   20.000   .000E+00   .000E+00        -.831   .2577   20.000   .183E+00   .000E+00       -1.501   .2116   20.000  -.606E-19   .000E+00       -1.582   .2080   20.000   .836E-09   .000E+00       -1.500   .2117   20.000   .475E-28   .000E+00       -1.499   .2117   20.000   .116E-06   .000E+00
       .232     -1.500   .2117   20.000   .000E+00   .000E+00        -.819   .2590   20.000   .188E+00   .000E+00       -1.501   .2116   20.000  -.105E-18   .000E+00       -1.584   .2079   20.000   .115E-08   .000E+00       -1.500   .2117   20.000   .746E-28   .000E+00       -1.499   .2117   20.000   .156E-06   .000E+00
       .237     -1.500   .2117   20.000   .000E+00   .000E+00        -.807   .2602   20.000   .192E+00   .000E+00       -1.501   .2116   20.000  -.176E-18   .000E+00       -1.586   .2078   20.000   .155E-08   .000E+00       -1.500   .2117   20.000   .115E-27   .000E+00       -1.499   .2117   20.000   .210E-06   .000E+00
       .243     -1.500   .2117   20.000   .000E+00   .000E+00        -.796   .2614   20.000   .197E+00   .000E+00       -1.501   .2116   20.000  -.287E-18   .000E+00       -1.588   .2077   20.000   .208E-08   .000E+00       -1.500   .2117   20.000   .177E-27   .000E+00       -1.499   .2117   20.000   .279E-06   .000E+00
       .248     -1.500   .2117   20.000   .000E+00   .000E+00        -.785   .2625   20.000   .201E+00   .000E+00       -1.501   .2116   20.000  -.458E-18   .000E+00       -1.590   .2077   20.000   .274E-08   .000E+00       -1.500   .2117   20.000   .267E-27   .000E+00       -1.499   .2117   20.000   .369E-06   .000E+00
       .253     -1.500   .2117   20.000   .000E+00   .000E+00        -.775   .2636   20.000   .206E+00   .000E+00       -1.501   .2116   20.000  -.717E-18   .000E+00       -1.592   .2076   20.000   .358E-08   .000E+00       -1.500   .2117   20.000   .401E-27   .000E+00       -1.499   .2117   20.000   .484E-06   .000E+00
       .258     -1.500   .2117   20.000   .000E+00   .000E+00        -.766   .2646   20.000   .210E+00   .000E+00       -1.501   .2116   20.000  -.110E-17   .000E+00       -1.594   .2075   20.000   .461E-08   .000E+00       -1.500   .2117   20.000   .596E-27   .000E+00       -1.499   .2117   20.000   .631E-06   .000E+00
       .264     -1.500   .2117   20.000   .000E+00   .000E+00        -.757   .2657   20.000   .214E+00   .000E+00       -1.501   .2116   20.000  -.166E-17   .000E+00       -1.596   .2074   20.000   .586E-08   .000E+00       -1.500   .2117   20.000   .880E-27   .000E+00       -1.499   .2117   20.000   .818E-06   .000E+00
       .269     -1.500   .2117   20.000   .000E+00   .000E+00        -.748   .2668   20.000   .218E+00   .000E+00       -1.501   .2116   20.000  -.248E-17   .000E+00       -1.598   .2073   20.000   .743E-08   .000E+00       -1.500   .2117   20.000   .129E-26   .000E+00       -1.498   .2117   20.000   .105E-05   .000E+00
       .274     -1.500   .2117   20.000   .000E+00   .000E+00        -.739   .2679   20.000   .222E+00   .000E+00       -1.501   .2116   20.000  -.365E-17   .000E+00       -1.599   .2072   20.000   .949E-08   .000E+00       -1.500   .2117   20.000   .187E-26   .000E+00       -1.498   .2118   20.000   .135E-05   .000E+00
       .279     -1.500   .2117   20.000   .000E+00   .000E+00        -.730   .2689   20.000   .225E+00   .000E+00       -1.501   .2116   20.000  -.532E-17   .000E+00       -1.601   .2072   20.000   .122E-07   .000E+00       -1.500   .2117   20.000   .271E-26   .000E+00       -1.498   .2118   20.000   .172E-05   .000E+00
       .285     -1.500   .2117   20.000   .000E+00   .000E+00        -.722   .2698   20.000   .229E+00   .000E+00       -1.501   .2116   20.000  -.768E-17   .000E+00       -1.603   .2071   20.000   .157E-07   .000E+00       -1.500   .2117   20.000   .388E-26   .000E+00       -1.498   .2118   20.000   .217E-05   .000E+00
       .290     -1.500   .2117   20.000   .000E+00   .000E+00        -.715   .2708   20.000   .233E+00   .000E+00       -1.501   .2116   20.000  -.111E-16   .000E+00       -1.605   .2070   20.000   .204E-07   .000E+00       -1.500   .2117   20.000   .557E-26   .000E+00       -1.497   .2118   20.000   .274E-05   .000E+00
