


                               Node(280)                                           Node(331)                                           Node(443)                                           Node(517)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
    121.931     -1.631   .3418   20.000   .132E-02   .000E+00      -14.629   .3360   20.000   .221E-02   .000E+00      -31.417   .2975   20.000   .435E-03   .000E+00      -36.311   .3779   20.000   .124E-04   .000E+00
    121.978     -1.644   .3418   20.000   .132E-02   .000E+00      -14.741   .3359   20.000   .221E-02   .000E+00      -31.585   .2974   20.000   .434E-03   .000E+00      -36.519   .3777   20.000   .124E-04   .000E+00
    122.026     -1.657   .3418   20.000   .132E-02   .000E+00      -14.854   .3358   20.000   .220E-02   .000E+00      -31.752   .2973   20.000   .434E-03   .000E+00      -36.726   .3775   20.000   .124E-04   .000E+00
    122.073     -1.669   .3418   20.000   .132E-02   .000E+00      -14.965   .3357   20.000   .220E-02   .000E+00      -31.918   .2972   20.000   .433E-03   .000E+00      -36.932   .3773   20.000   .124E-04   .000E+00
    122.121     -1.681   .3418   20.000   .132E-02   .000E+00      -15.074   .3355   20.000   .220E-02   .000E+00      -32.084   .2970   20.000   .433E-03   .000E+00      -37.137   .3771   20.000   .124E-04   .000E+00
    122.168     -1.693   .3418   20.000   .132E-02   .000E+00      -15.182   .3354   20.000   .220E-02   .000E+00      -32.248   .2969   20.000   .433E-03   .000E+00      -37.339   .3770   20.000   .125E-04   .000E+00
    122.215     -1.712   .3418   20.000   .132E-02   .000E+00      -15.285   .3353   20.000   .220E-02   .000E+00      -32.412   .2968   20.000   .432E-03   .000E+00      -37.539   .3768   20.000   .125E-04   .000E+00
    122.263     -1.725   .3417   20.000   .132E-02   .000E+00      -15.390   .3352   20.000   .220E-02   .000E+00      -32.575   .2967   20.000   .432E-03   .000E+00      -37.738   .3766   20.000   .125E-04   .000E+00
    122.310     -1.737   .3417   20.000   .132E-02   .000E+00      -15.490   .3351   20.000   .220E-02   .000E+00      -32.737   .2966   20.000   .432E-03   .000E+00      -37.935   .3764   20.000   .125E-04   .000E+00
    122.358     -1.748   .3417   20.000   .131E-02   .000E+00      -15.588   .3350   20.000   .220E-02   .000E+00      -32.898   .2965   20.000   .431E-03   .000E+00      -38.139   .3762   20.000   .125E-04   .000E+00
    122.405     -1.759   .3417   20.000   .131E-02   .000E+00      -15.686   .3349   20.000   .219E-02   .000E+00      -33.058   .2964   20.000   .431E-03   .000E+00      -38.340   .3761   20.000   .125E-04   .000E+00
    122.453     -1.769   .3417   20.000   .131E-02   .000E+00      -15.783   .3348   20.000   .219E-02   .000E+00      -33.217   .2962   20.000   .431E-03   .000E+00      -38.533   .3759   20.000   .126E-04   .000E+00
    122.500     -1.779   .3417   20.000   .131E-02   .000E+00      -15.881   .3347   20.000   .219E-02   .000E+00      -33.376   .2961   20.000   .430E-03   .000E+00      -38.724   .3758   20.000   .126E-04   .000E+00
    122.501     -1.778   .3417   20.000   .131E-02   .000E+00      -15.881   .3347   20.000   .219E-02   .000E+00      -33.383   .2961   20.000   .430E-03   .000E+00      -38.724   .3758   20.000   .126E-04   .000E+00
    122.502     -1.779   .3417   20.000   .131E-02   .000E+00      -15.884   .3347   20.000   .219E-02   .000E+00      -33.388   .2961   20.000   .430E-03   .000E+00      -38.729   .3757   20.000   .126E-04   .000E+00
    122.504     -1.779   .3417   20.000   .131E-02   .000E+00      -15.887   .3347   20.000   .219E-02   .000E+00      -33.393   .2961   20.000   .430E-03   .000E+00      -38.736   .3757   20.000   .126E-04   .000E+00
    122.506     -1.780   .3417   20.000   .131E-02   .000E+00      -15.892   .3346   20.000   .219E-02   .000E+00      -33.401   .2961   20.000   .430E-03   .000E+00      -38.745   .3757   20.000   .126E-04   .000E+00
    122.509     -1.781   .3417   20.000   .131E-02   .000E+00      -15.898   .3346   20.000   .219E-02   .000E+00      -33.410   .2961   20.000   .430E-03   .000E+00      -38.757   .3757   20.000   .126E-04   .000E+00
    122.513     -1.782   .3417   20.000   .131E-02   .000E+00      -15.905   .3346   20.000   .219E-02   .000E+00      -33.423   .2961   20.000   .430E-03   .000E+00      -38.772   .3757   20.000   .126E-04   .000E+00
    122.518     -1.783   .3417   20.000   .131E-02   .000E+00      -15.915   .3346   20.000   .219E-02   .000E+00      -33.439   .2961   20.000   .430E-03   .000E+00      -38.791   .3757   20.000   .126E-04   .000E+00
    122.524     -1.784   .3417   20.000   .131E-02   .000E+00      -15.928   .3346   20.000   .219E-02   .000E+00      -33.460   .2961   20.000   .430E-03   .000E+00      -38.815   .3757   20.000   .126E-04   .000E+00
    122.532     -1.786   .3417   20.000   .131E-02   .000E+00      -15.944   .3346   20.000   .219E-02   .000E+00      -33.487   .2961   20.000   .430E-03   .000E+00      -38.846   .3756   20.000   .126E-04   .000E+00
    122.543     -1.789   .3417   20.000   .131E-02   .000E+00      -15.966   .3346   20.000   .219E-02   .000E+00      -33.522   .2960   20.000   .430E-03   .000E+00      -38.886   .3756   20.000   .126E-04   .000E+00
    122.556     -1.792   .3417   20.000   .131E-02   .000E+00      -15.995   .3345   20.000   .219E-02   .000E+00      -33.569   .2960   20.000   .430E-03   .000E+00      -38.935   .3756   20.000   .126E-04   .000E+00
    122.574     -1.796   .3417   20.000   .131E-02   .000E+00      -16.031   .3345   20.000   .219E-02   .000E+00      -33.630   .2960   20.000   .430E-03   .000E+00      -38.993   .3755   20.000   .126E-04   .000E+00
    122.597     -1.801   .3417   20.000   .131E-02   .000E+00      -16.078   .3344   20.000   .219E-02   .000E+00      -33.706   .2959   20.000   .430E-03   .000E+00      -39.063   .3755   20.000   .126E-04   .000E+00
    122.627     -1.807   .3417   20.000   .131E-02   .000E+00      -16.139   .3344   20.000   .219E-02   .000E+00      -33.806   .2959   20.000   .430E-03   .000E+00      -39.143   .3754   20.000   .126E-04   .000E+00
    122.667     -1.815   .3417   20.000   .131E-02   .000E+00      -16.219   .3343   20.000   .219E-02   .000E+00      -33.935   .2958   20.000   .429E-03   .000E+00      -39.233   .3753   20.000   .126E-04   .000E+00
    122.719     -1.826   .3417   20.000   .131E-02   .000E+00      -16.323   .3342   20.000   .219E-02   .000E+00      -34.103   .2957   20.000   .429E-03   .000E+00      -39.332   .3752   20.000   .126E-04   .000E+00
    122.774     -1.837   .3417   20.000   .131E-02   .000E+00      -16.431   .3341   20.000   .219E-02   .000E+00      -34.278   .2955   20.000   .429E-03   .000E+00      -39.420   .3752   20.000   .127E-04   .000E+00
    122.830     -1.848   .3417   20.000   .131E-02   .000E+00      -16.539   .3339   20.000   .218E-02   .000E+00      -34.453   .2954   20.000   .428E-03   .000E+00      -39.498   .3751   20.000   .127E-04   .000E+00
    122.885     -1.859   .3417   20.000   .131E-02   .000E+00      -16.647   .3338   20.000   .218E-02   .000E+00      -34.627   .2953   20.000   .428E-03   .000E+00      -39.567   .3750   20.000   .127E-04   .000E+00
    122.941     -1.874   .3417   20.000   .130E-02   .000E+00      -16.746   .3337   20.000   .218E-02   .000E+00      -34.800   .2952   20.000   .428E-03   .000E+00      -39.631   .3750   20.000   .127E-04   .000E+00
    122.997     -1.886   .3417   20.000   .130E-02   .000E+00      -16.851   .3336   20.000   .218E-02   .000E+00      -34.971   .2951   20.000   .427E-03   .000E+00      -39.691   .3749   20.000   .127E-04   .000E+00
    123.053     -1.994   .3416   20.000   .130E-02   .000E+00      -16.944   .3335   20.000   .218E-02   .000E+00      -35.139   .2950   20.000   .427E-03   .000E+00      -39.749   .3749   20.000   .127E-04   .000E+00
    123.109     -2.002   .3416   20.000   .130E-02   .000E+00      -17.032   .3334   20.000   .218E-02   .000E+00      -35.308   .2949   20.000   .427E-03   .000E+00      -39.804   .3749   20.000   .128E-04   .000E+00
    123.165     -2.016   .3416   20.000   .129E-02   .000E+00      -17.121   .3333   20.000   .218E-02   .000E+00      -35.473   .2948   20.000   .426E-03   .000E+00      -39.858   .3748   20.000   .128E-04   .000E+00
    123.221     -2.029   .3416   20.000   .129E-02   .000E+00      -17.210   .3332   20.000   .218E-02   .000E+00      -35.636   .2947   20.000   .426E-03   .000E+00      -39.912   .3748   20.000   .128E-04   .000E+00
    123.277     -2.042   .3416   20.000   .128E-02   .000E+00      -17.300   .3331   20.000   .217E-02   .000E+00      -35.796   .2946   20.000   .426E-03   .000E+00      -39.966   .3747   20.000   .128E-04   .000E+00
    123.332     -2.053   .3416   20.000   .128E-02   .000E+00      -17.390   .3330   20.000   .217E-02   .000E+00      -35.953   .2945   20.000   .426E-03   .000E+00      -40.020   .3747   20.000   .128E-04   .000E+00
    123.388     -2.079   .3416   20.000   .127E-02   .000E+00      -17.480   .3329   20.000   .217E-02   .000E+00      -36.108   .2944   20.000   .425E-03   .000E+00      -40.074   .3746   20.000   .128E-04   .000E+00
    123.444     -2.098   .3416   20.000   .127E-02   .000E+00      -17.572   .3328   20.000   .217E-02   .000E+00      -36.260   .2943   20.000   .425E-03   .000E+00      -40.131   .3746   20.000   .128E-04   .000E+00
    123.500     -2.111   .3416   20.000   .126E-02   .000E+00      -17.664   .3327   20.000   .217E-02   .000E+00      -36.411   .2942   20.000   .425E-03   .000E+00      -40.188   .3745   20.000   .129E-04   .000E+00
    123.501     -2.110   .3415   20.000   .126E-02   .000E+00      -17.665   .3327   20.000   .217E-02   .000E+00      -36.414   .2942   20.000   .425E-03   .000E+00      -40.190   .3745   20.000   .129E-04   .000E+00
    123.502     -2.112   .3415   20.000   .126E-02   .000E+00      -17.667   .3327   20.000   .217E-02   .000E+00      -36.418   .2941   20.000   .425E-03   .000E+00      -40.192   .3745   20.000   .129E-04   .000E+00
    123.504     -2.113   .3415   20.000   .126E-02   .000E+00      -17.670   .3327   20.000   .217E-02   .000E+00      -36.422   .2941   20.000   .425E-03   .000E+00      -40.193   .3745   20.000   .129E-04   .000E+00
    123.506     -2.113   .3415   20.000   .126E-02   .000E+00      -17.674   .3327   20.000   .217E-02   .000E+00      -36.428   .2941   20.000   .425E-03   .000E+00      -40.196   .3745   20.000   .129E-04   .000E+00
    123.509     -2.113   .3415   20.000   .126E-02   .000E+00      -17.678   .3327   20.000   .217E-02   .000E+00      -36.436   .2941   20.000   .425E-03   .000E+00      -40.198   .3745   20.000   .129E-04   .000E+00
    123.513     -2.113   .3415   20.000   .126E-02   .000E+00      -17.684   .3327   20.000   .217E-02   .000E+00      -36.446   .2941   20.000   .425E-03   .000E+00      -40.201   .3745   20.000   .129E-04   .000E+00
    123.518     -2.114   .3415   20.000   .126E-02   .000E+00      -17.692   .3327   20.000   .217E-02   .000E+00      -36.459   .2941   20.000   .425E-03   .000E+00      -40.205   .3745   20.000   .129E-04   .000E+00
    123.524     -2.115   .3415   20.000   .126E-02   .000E+00      -17.702   .3327   20.000   .217E-02   .000E+00      -36.476   .2941   20.000   .425E-03   .000E+00      -40.208   .3745   20.000   .129E-04   .000E+00
    123.532     -2.117   .3415   20.000   .126E-02   .000E+00      -17.716   .3327   20.000   .217E-02   .000E+00      -36.497   .2941   20.000   .425E-03   .000E+00      -40.209   .3745   20.000   .129E-04   .000E+00
    123.543     -2.119   .3415   20.000   .126E-02   .000E+00      -17.733   .3327   20.000   .217E-02   .000E+00      -36.526   .2941   20.000   .424E-03   .000E+00      -40.206   .3745   20.000   .129E-04   .000E+00
    123.556     -2.123   .3415   20.000   .125E-02   .000E+00      -17.756   .3326   20.000   .217E-02   .000E+00      -36.562   .2941   20.000   .424E-03   .000E+00      -40.192   .3745   20.000   .129E-04   .000E+00
    123.574     -2.128   .3415   20.000   .125E-02   .000E+00      -17.780   .3326   20.000   .217E-02   .000E+00      -36.609   .2940   20.000   .424E-03   .000E+00      -40.158   .3746   20.000   .129E-04   .000E+00
    123.597     -2.134   .3415   20.000   .125E-02   .000E+00      -17.813   .3326   20.000   .217E-02   .000E+00      -36.670   .2940   20.000   .424E-03   .000E+00      -40.086   .3746   20.000   .129E-04   .000E+00
    123.627     -2.142   .3415   20.000   .125E-02   .000E+00      -17.850   .3325   20.000   .217E-02   .000E+00      -36.748   .2939   20.000   .424E-03   .000E+00      -39.952   .3747   20.000   .129E-04   .000E+00
    123.667     -2.150   .3415   20.000   .124E-02   .000E+00      -17.898   .3325   20.000   .217E-02   .000E+00      -36.850   .2939   20.000   .424E-03   .000E+00      -39.716   .3749   20.000   .129E-04   .000E+00
    123.719     -2.160   .3415   20.000   .124E-02   .000E+00      -17.965   .3324   20.000   .217E-02   .000E+00      -36.981   .2938   20.000   .424E-03   .000E+00      -39.329   .3752   20.000   .129E-04   .000E+00
    123.784     -2.172   .3415   20.000   .123E-02   .000E+00      -18.051   .3323   20.000   .216E-02   .000E+00      -37.139   .2937   20.000   .423E-03   .000E+00      -38.753   .3757   20.000   .129E-04   .000E+00
    123.849     -2.183   .3415   20.000   .123E-02   .000E+00      -18.139   .3322   20.000   .216E-02   .000E+00      -37.292   .2936   20.000   .423E-03   .000E+00      -38.137   .3762   20.000   .129E-04   .000E+00
    123.914     -2.194   .3415   20.000   .122E-02   .000E+00      -18.229   .3321   20.000   .216E-02   .000E+00      -37.439   .2935   20.000   .423E-03   .000E+00      -37.538   .3768   20.000   .129E-04   .000E+00
    123.979     -2.204   .3415   20.000   .122E-02   .000E+00      -18.320   .3320   20.000   .216E-02   .000E+00      -37.581   .2934   20.000   .422E-03   .000E+00      -36.942   .3773   20.000   .128E-04   .000E+00
    124.045     -2.213   .3415   20.000   .121E-02   .000E+00      -18.410   .3319   20.000   .216E-02   .000E+00      -37.719   .2933   20.000   .422E-03   .000E+00      -36.357   .3778   20.000   .128E-04   .000E+00
    124.110     -2.224   .3415   20.000   .121E-02   .000E+00      -18.487   .3319   20.000   .216E-02   .000E+00      -37.851   .2932   20.000   .422E-03   .000E+00      -35.782   .3784   20.000   .128E-04   .000E+00
    124.175     -2.234   .3415   20.000   .120E-02   .000E+00      -18.573   .3318   20.000   .216E-02   .000E+00      -37.974   .2931   20.000   .421E-03   .000E+00      -35.225   .3789   20.000   .128E-04   .000E+00
    124.240     -2.244   .3415   20.000   .120E-02   .000E+00      -18.648   .3317   20.000   .216E-02   .000E+00      -38.092   .2931   20.000   .421E-03   .000E+00      -34.692   .3794   20.000   .128E-04   .000E+00
    124.305     -2.253   .3415   20.000   .120E-02   .000E+00      -18.722   .3316   20.000   .215E-02   .000E+00      -38.199   .2930   20.000   .421E-03   .000E+00      -34.185   .3798   20.000   .128E-04   .000E+00
    124.370     -2.261   .3415   20.000   .119E-02   .000E+00      -18.798   .3315   20.000   .215E-02   .000E+00      -38.294   .2929   20.000   .420E-03   .000E+00      -33.704   .3802   20.000   .127E-04   .000E+00
    124.435     -2.270   .3415   20.000   .119E-02   .000E+00      -18.873   .3315   20.000   .215E-02   .000E+00      -38.379   .2929   20.000   .420E-03   .000E+00      -33.267   .3807   20.000   .127E-04   .000E+00
    124.500     -2.278   .3415   20.000   .119E-02   .000E+00      -18.950   .3314   20.000   .215E-02   .000E+00      -38.454   .2928   20.000   .420E-03   .000E+00      -32.849   .3811   20.000   .127E-04   .000E+00
    124.575     -2.288   .3415   20.000   .119E-02   .000E+00      -19.040   .3313   20.000   .215E-02   .000E+00      -38.527   .2928   20.000   .419E-03   .000E+00      -32.719   .3813   20.000   .127E-04   .000E+00
    124.651     -2.297   .3414   20.000   .118E-02   .000E+00      -19.128   .3312   20.000   .215E-02   .000E+00      -38.588   .2928   20.000   .419E-03   .000E+00      -32.833   .3812   20.000   .127E-04   .000E+00
    124.728     -2.306   .3414   20.000   .118E-02   .000E+00      -19.217   .3311   20.000   .215E-02   .000E+00      -38.638   .2927   20.000   .419E-03   .000E+00      -33.150   .3808   20.000   .127E-04   .000E+00
    124.805     -2.315   .3414   20.000   .118E-02   .000E+00      -19.305   .3310   20.000   .215E-02   .000E+00      -38.679   .2927   20.000   .418E-03   .000E+00      -33.583   .3804   20.000   .127E-04   .000E+00
    124.883     -2.323   .3414   20.000   .118E-02   .000E+00      -19.391   .3309   20.000   .214E-02   .000E+00      -38.712   .2927   20.000   .418E-03   .000E+00      -34.099   .3799   20.000   .127E-04   .000E+00
    124.963     -2.332   .3414   20.000   .117E-02   .000E+00      -19.480   .3308   20.000   .214E-02   .000E+00      -38.739   .2927   20.000   .417E-03   .000E+00      -34.614   .3795   20.000   .127E-04   .000E+00
    125.042     -2.340   .3414   20.000   .117E-02   .000E+00      -19.562   .3307   20.000   .214E-02   .000E+00      -38.765   .2927   20.000   .417E-03   .000E+00      -35.128   .3790   20.000   .127E-04   .000E+00
    125.123     -2.349   .3414   20.000   .117E-02   .000E+00      -19.647   .3307   20.000   .214E-02   .000E+00      -38.790   .2926   20.000   .416E-03   .000E+00      -35.647   .3785   20.000   .127E-04   .000E+00
    125.205     -2.356   .3414   20.000   .117E-02   .000E+00      -19.730   .3306   20.000   .214E-02   .000E+00      -38.818   .2926   20.000   .416E-03   .000E+00      -36.159   .3780   20.000   .127E-04   .000E+00
    125.287     -2.364   .3414   20.000   .117E-02   .000E+00      -19.811   .3305   20.000   .214E-02   .000E+00      -38.850   .2926   20.000   .415E-03   .000E+00      -36.652   .3776   20.000   .128E-04   .000E+00
    125.371     -2.371   .3414   20.000   .117E-02   .000E+00      -19.890   .3304   20.000   .214E-02   .000E+00      -38.888   .2926   20.000   .415E-03   .000E+00      -37.140   .3771   20.000   .128E-04   .000E+00
    125.457     -2.378   .3414   20.000   .116E-02   .000E+00      -19.968   .3303   20.000   .214E-02   .000E+00      -38.934   .2926   20.000   .415E-03   .000E+00      -37.616   .3767   20.000   .128E-04   .000E+00
    125.542     -2.385   .3414   20.000   .116E-02   .000E+00      -20.044   .3302   20.000   .213E-02   .000E+00      -38.987   .2925   20.000   .414E-03   .000E+00      -38.083   .3763   20.000   .128E-04   .000E+00
    125.627     -2.392   .3414   20.000   .116E-02   .000E+00      -20.117   .3302   20.000   .213E-02   .000E+00      -39.048   .2925   20.000   .414E-03   .000E+00      -38.556   .3759   20.000   .129E-04   .000E+00
    125.715     -2.398   .3414   20.000   .116E-02   .000E+00      -20.189   .3301   20.000   .213E-02   .000E+00      -39.119   .2924   20.000   .413E-03   .000E+00      -39.001   .3755   20.000   .129E-04   .000E+00
    125.803     -2.405   .3414   20.000   .116E-02   .000E+00      -20.259   .3300   20.000   .213E-02   .000E+00      -39.201   .2924   20.000   .413E-03   .000E+00      -39.438   .3752   20.000   .129E-04   .000E+00
    125.892     -2.411   .3414   20.000   .116E-02   .000E+00      -20.330   .3299   20.000   .213E-02   .000E+00      -39.291   .2923   20.000   .412E-03   .000E+00      -39.866   .3748   20.000   .129E-04   .000E+00
    125.982     -2.417   .3414   20.000   .116E-02   .000E+00      -20.396   .3299   20.000   .213E-02   .000E+00      -39.390   .2923   20.000   .412E-03   .000E+00      -40.284   .3744   20.000   .130E-04   .000E+00
    126.071     -2.422   .3414   20.000   .116E-02   .000E+00      -20.461   .3298   20.000   .213E-02   .000E+00      -39.496   .2922   20.000   .411E-03   .000E+00      -40.692   .3741   20.000   .130E-04   .000E+00
    126.160     -2.428   .3414   20.000   .116E-02   .000E+00      -20.524   .3297   20.000   .212E-02   .000E+00      -39.608   .2921   20.000   .411E-03   .000E+00      -41.088   .3738   20.000   .130E-04   .000E+00
    126.253     -2.433   .3414   20.000   .115E-02   .000E+00      -20.588   .3297   20.000   .212E-02   .000E+00      -39.732   .2921   20.000   .410E-03   .000E+00      -41.488   .3734   20.000   .131E-04   .000E+00
    126.347     -2.438   .3414   20.000   .115E-02   .000E+00      -20.651   .3296   20.000   .212E-02   .000E+00      -39.862   .2920   20.000   .410E-03   .000E+00      -41.882   .3731   20.000   .131E-04   .000E+00
    126.442     -2.444   .3414   20.000   .115E-02   .000E+00      -20.714   .3296   20.000   .212E-02   .000E+00      -39.998   .2919   20.000   .409E-03   .000E+00      -42.272   .3728   20.000   .131E-04   .000E+00
    126.537     -2.449   .3414   20.000   .115E-02   .000E+00      -20.775   .3295   20.000   .212E-02   .000E+00      -40.141   .2918   20.000   .409E-03   .000E+00      -42.656   .3725   20.000   .132E-04   .000E+00
    126.633     -2.454   .3414   20.000   .115E-02   .000E+00      -20.837   .3294   20.000   .212E-02   .000E+00      -40.289   .2917   20.000   .408E-03   .000E+00      -43.037   .3721   20.000   .132E-04   .000E+00
    126.729     -2.459   .3414   20.000   .115E-02   .000E+00      -20.899   .3294   20.000   .212E-02   .000E+00      -40.441   .2916   20.000   .408E-03   .000E+00      -43.433   .3719   20.000   .132E-04   .000E+00
    126.826     -2.464   .3414   20.000   .115E-02   .000E+00      -20.960   .3293   20.000   .211E-02   .000E+00      -40.597   .2915   20.000   .407E-03   .000E+00      -43.803   .3716   20.000   .133E-04   .000E+00
    126.922     -2.469   .3414   20.000   .115E-02   .000E+00      -21.021   .3292   20.000   .211E-02   .000E+00      -40.756   .2914   20.000   .407E-03   .000E+00      -44.162   .3713   20.000   .133E-04   .000E+00
    127.018     -2.474   .3414   20.000   .115E-02   .000E+00      -21.082   .3292   20.000   .211E-02   .000E+00      -40.917   .2913   20.000   .407E-03   .000E+00      -44.514   .3710   20.000   .133E-04   .000E+00
    127.115     -2.478   .3414   20.000   .115E-02   .000E+00      -21.143   .3291   20.000   .211E-02   .000E+00      -41.081   .2912   20.000   .406E-03   .000E+00      -44.860   .3708   20.000   .134E-04   .000E+00
    127.211     -2.483   .3413   20.000   .115E-02   .000E+00      -21.202   .3291   20.000   .211E-02   .000E+00      -41.247   .2911   20.000   .406E-03   .000E+00      -45.201   .3705   20.000   .134E-04   .000E+00
    127.307     -2.487   .3413   20.000   .115E-02   .000E+00      -21.262   .3290   20.000   .211E-02   .000E+00      -41.415   .2910   20.000   .405E-03   .000E+00      -45.536   .3703   20.000   .135E-04   .000E+00
    127.404     -2.492   .3413   20.000   .115E-02   .000E+00      -21.321   .3289   20.000   .211E-02   .000E+00      -41.584   .2909   20.000   .405E-03   .000E+00      -45.867   .3700   20.000   .135E-04   .000E+00
    127.500     -2.503   .3413   20.000   .115E-02   .000E+00      -21.378   .3289   20.000   .210E-02   .000E+00      -41.755   .2908   20.000   .405E-03   .000E+00      -46.189   .3698   20.000   .135E-04   .000E+00
    127.501     -2.500   .3413   20.000   .115E-02   .000E+00      -21.381   .3289   20.000   .210E-02   .000E+00      -41.757   .2908   20.000   .405E-03   .000E+00      -46.196   .3698   20.000   .135E-04   .000E+00
    127.502     -2.501   .3413   20.000   .115E-02   .000E+00      -21.381   .3289   20.000   .210E-02   .000E+00      -41.759   .2908   20.000   .405E-03   .000E+00      -46.201   .3697   20.000   .135E-04   .000E+00
    127.504     -2.503   .3413   20.000   .115E-02   .000E+00      -21.382   .3289   20.000   .210E-02   .000E+00      -41.762   .2908   20.000   .405E-03   .000E+00      -46.206   .3697   20.000   .135E-04   .000E+00
    127.506     -2.503   .3413   20.000   .115E-02   .000E+00      -21.384   .3289   20.000   .210E-02   .000E+00      -41.766   .2908   20.000   .405E-03   .000E+00      -46.213   .3697   20.000   .135E-04   .000E+00
    127.509     -2.498   .3413   20.000   .115E-02   .000E+00      -21.385   .3289   20.000   .210E-02   .000E+00      -41.771   .2908   20.000   .405E-03   .000E+00      -46.222   .3697   20.000   .135E-04   .000E+00
    127.513     -2.500   .3413   20.000   .115E-02   .000E+00      -21.388   .3289   20.000   .210E-02   .000E+00      -41.778   .2908   20.000   .405E-03   .000E+00      -46.232   .3697   20.000   .135E-04   .000E+00
    127.518     -2.497   .3413   20.000   .115E-02   .000E+00      -21.391   .3289   20.000   .210E-02   .000E+00      -41.787   .2908   20.000   .405E-03   .000E+00      -46.243   .3697   20.000   .135E-04   .000E+00
    127.524     -2.503   .3413   20.000   .115E-02   .000E+00      -21.394   .3289   20.000   .210E-02   .000E+00      -41.798   .2908   20.000   .405E-03   .000E+00      -46.252   .3697   20.000   .135E-04   .000E+00
    127.532     -2.504   .3413   20.000   .115E-02   .000E+00      -21.399   .3289   20.000   .210E-02   .000E+00      -41.812   .2908   20.000   .405E-03   .000E+00      -46.255   .3697   20.000   .135E-04   .000E+00
    127.543     -2.504   .3413   20.000   .115E-02   .000E+00      -21.406   .3289   20.000   .210E-02   .000E+00      -41.831   .2908   20.000   .405E-03   .000E+00      -46.236   .3697   20.000   .135E-04   .000E+00
    127.556     -2.505   .3413   20.000   .115E-02   .000E+00      -21.414   .3288   20.000   .210E-02   .000E+00      -41.856   .2908   20.000   .405E-03   .000E+00      -46.165   .3698   20.000   .135E-04   .000E+00
    127.574     -2.506   .3413   20.000   .115E-02   .000E+00      -21.425   .3288   20.000   .210E-02   .000E+00      -41.888   .2908   20.000   .404E-03   .000E+00      -45.991   .3699   20.000   .135E-04   .000E+00
    127.597     -2.507   .3413   20.000   .115E-02   .000E+00      -21.439   .3288   20.000   .210E-02   .000E+00      -41.929   .2907   20.000   .404E-03   .000E+00      -45.614   .3702   20.000   .135E-04   .000E+00
    127.627     -2.508   .3413   20.000   .115E-02   .000E+00      -21.456   .3288   20.000   .210E-02   .000E+00      -41.983   .2907   20.000   .404E-03   .000E+00      -44.872   .3708   20.000   .135E-04   .000E+00
    127.658     -2.511   .3413   20.000   .115E-02   .000E+00      -21.474   .3288   20.000   .210E-02   .000E+00      -42.036   .2907   20.000   .404E-03   .000E+00      -43.880   .3715   20.000   .135E-04   .000E+00
    127.698     -2.513   .3413   20.000   .115E-02   .000E+00      -21.497   .3288   20.000   .210E-02   .000E+00      -42.107   .2906   20.000   .404E-03   .000E+00      -42.271   .3728   20.000   .135E-04   .000E+00
    127.738     -2.515   .3413   20.000   .115E-02   .000E+00      -21.521   .3287   20.000   .210E-02   .000E+00      -42.176   .2906   20.000   .404E-03   .000E+00      -40.430   .3743   20.000   .135E-04   .000E+00
    127.778     -2.517   .3413   20.000   .115E-02   .000E+00      -21.544   .3287   20.000   .210E-02   .000E+00      -42.244   .2905   20.000   .404E-03   .000E+00      -38.399   .3760   20.000   .134E-04   .000E+00
    127.818     -2.519   .3413   20.000   .115E-02   .000E+00      -21.568   .3287   20.000   .210E-02   .000E+00      -42.309   .2905   20.000   .404E-03   .000E+00      -36.374   .3778   20.000   .134E-04   .000E+00
    127.870     -2.521   .3413   20.000   .115E-02   .000E+00      -21.599   .3287   20.000   .210E-02   .000E+00      -42.389   .2905   20.000   .403E-03   .000E+00      -33.734   .3803   20.000   .133E-04   .000E+00
    127.923     -2.524   .3413   20.000   .114E-02   .000E+00      -21.629   .3286   20.000   .210E-02   .000E+00      -42.459   .2904   20.000   .403E-03   .000E+00      -31.298   .3826   20.000   .133E-04   .000E+00
    127.975     -2.526   .3413   20.000   .114E-02   .000E+00      -21.660   .3286   20.000   .210E-02   .000E+00      -42.519   .2904   20.000   .403E-03   .000E+00      -29.035   .3849   20.000   .132E-04   .000E+00
    128.028     -2.528   .3413   20.000   .114E-02   .000E+00      -21.691   .3286   20.000   .210E-02   .000E+00      -42.563   .2903   20.000   .403E-03   .000E+00      -27.023   .3871   20.000   .131E-04   .000E+00
    128.080     -2.531   .3413   20.000   .114E-02   .000E+00      -21.722   .3285   20.000   .210E-02   .000E+00      -42.589   .2903   20.000   .403E-03   .000E+00      -25.233   .3891   20.000   .130E-04   .000E+00
    128.150     -2.534   .3413   20.000   .114E-02   .000E+00      -21.764   .3285   20.000   .210E-02   .000E+00      -42.582   .2903   20.000   .402E-03   .000E+00      -23.182   .3914   20.000   .128E-04   .000E+00
    128.220     -2.537   .3413   20.000   .114E-02   .000E+00      -21.805   .3285   20.000   .209E-02   .000E+00      -42.522   .2904   20.000   .402E-03   .000E+00      -21.482   .3935   20.000   .127E-04   .000E+00
    128.290     -2.540   .3413   20.000   .114E-02   .000E+00      -21.846   .3284   20.000   .209E-02   .000E+00      -42.398   .2904   20.000   .402E-03   .000E+00      -20.005   .3953   20.000   .125E-04   .000E+00
