

  TLevel   Time         dt      Iter  ItCum
   378  .36100E+03  .10000E+01    2    761
   379  .36200E+03  .10000E+01    2    763
   380  .36300E+03  .10000E+01    2    765
   381  .36400E+03  .10000E+01    2    767
   382  .36500E+03  .10000E+01    2    769
   383  .36600E+03  .10000E+01    2    771
   384  .36700E+03  .10000E+01    2    773
   385  .36800E+03  .10000E+01    2    775
   386  .36900E+03  .10000E+01    2    777
   387  .37000E+03  .10000E+01    2    779
   388  .37100E+03  .10000E+01    2    781
   389  .37200E+03  .10000E+01    2    783
   390  .37300E+03  .10000E+01    2    785
   391  .37400E+03  .10000E+01    2    787
   392  .37500E+03  .10000E+01    2    789
   393  .37600E+03  .10000E+01    2    791
   394  .37700E+03  .10000E+01    2    793
   395  .37800E+03  .10000E+01    2    795
   396  .37900E+03  .10000E+01    2    797
   397  .38000E+03  .10000E+01    2    799
   398  .38100E+03  .10000E+01    2    801
   399  .38200E+03  .10000E+01    2    803
   400  .38300E+03  .10000E+01    2    805
   401  .38400E+03  .10000E+01    2    807
   402  .38500E+03  .10000E+01    2    809
   403  .38600E+03  .10000E+01    2    811
   404  .38700E+03  .10000E+01    2    813
   405  .38800E+03  .10000E+01    2    815
   406  .38900E+03  .10000E+01    2    817
   407  .39000E+03  .10000E+01    2    819
   408  .39100E+03  .10000E+01    2    821
   409  .39200E+03  .10000E+01    2    823
   410  .39300E+03  .10000E+01    2    825
   411  .39400E+03  .10000E+01    2    827
   412  .39500E+03  .10000E+01    2    829
   413  .39600E+03  .10000E+01    2    831
   414  .39700E+03  .10000E+01    2    833
   415  .39800E+03  .10000E+01    2    835
   416  .39900E+03  .10000E+01    2    837
   417  .40000E+03  .10000E+01    2    839
   418  .40100E+03  .10000E+01    2    841
   419  .40200E+03  .10000E+01    2    843
   420  .40300E+03  .10000E+01    2    845
   421  .40400E+03  .10000E+01    2    847
   422  .40500E+03  .10000E+01    2    849
   423  .40600E+03  .10000E+01    2    851
   424  .40700E+03  .10000E+01    2    853
   425  .40800E+03  .10000E+01    2    855
   426  .40900E+03  .10000E+01    2    857
   427  .41000E+03  .10000E+01    2    859
   428  .41100E+03  .10000E+01    2    861
   429  .41200E+03  .10000E+01    2    863
   430  .41300E+03  .10000E+01    2    865
   431  .41400E+03  .10000E+01    2    867
   432  .41500E+03  .10000E+01    2    869
   433  .41600E+03  .10000E+01    2    871
   434  .41700E+03  .10000E+01    2    873
   435  .41800E+03  .10000E+01    2    875
   436  .41900E+03  .10000E+01    2    877
   437  .42000E+03  .10000E+01    2    879
   438  .42100E+03  .10000E+01    2    881
   439  .42200E+03  .10000E+01    2    883
   440  .42300E+03  .10000E+01    2    885
   441  .42400E+03  .10000E+01    2    887
   442  .42500E+03  .10000E+01    2    889
   443  .42600E+03  .10000E+01    2    891
   444  .42700E+03  .10000E+01    2    893
   445  .42800E+03  .10000E+01    2    895
   446  .42900E+03  .10000E+01    2    897
   447  .43000E+03  .10000E+01    2    899
   448  .43100E+03  .10000E+01    2    901
   449  .43200E+03  .10000E+01    2    903
   450  .43300E+03  .10000E+01    2    905
   451  .43400E+03  .10000E+01    2    907
   452  .43500E+03  .10000E+01    2    909
   453  .43600E+03  .10000E+01    2    911
   454  .43700E+03  .10000E+01    2    913
   455  .43800E+03  .10000E+01    2    915
   456  .43900E+03  .10000E+01    2    917
   457  .44000E+03  .10000E+01    2    919
   458  .44100E+03  .10000E+01    2    921
   459  .44200E+03  .10000E+01    2    923
   460  .44300E+03  .10000E+01    2    925
   461  .44400E+03  .10000E+01    2    927
   462  .44500E+03  .10000E+01    2    929
   463  .44600E+03  .10000E+01    2    931
   464  .44700E+03  .10000E+01    2    933
   465  .44800E+03  .10000E+01    2    935
   466  .44900E+03  .10000E+01    2    937
