 Welcome to HYDRUS-2D                                                    
 
 Program HYDRUS2
 Date:  23. 2.    Time:  13:52:18
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = m    , T = days , M = mmol 


 Time:     10.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

   39   60     .2   -2.4    2  -.229E-02   .183E-01         .0   .430     20.00  .734E-01
   40   61     .0   -2.4    2  -.216E-02   .173E-01         .0   .430     20.00  .731E-01
   41   62    -.1   -2.4    2  -.211E-02   .171E-01         .0   .430     20.00  .732E-01
   42   63    -.2   -2.4    2  -.214E-02   .174E-01         .0   .430     20.00  .735E-01
   43   64    -.3   -2.4    2  -.196E-02   .160E-01         .0   .430     20.00  .742E-01
   44   65    -.5   -2.4    2  -.178E-02   .146E-01         .0   .430     20.00  .751E-01
   45   66    -.6   -2.5    2  -.201E-02   .166E-01         .0   .430     20.00  .762E-01
   46   67    -.7   -2.5    2  -.176E-02   .146E-01         .0   .430     20.00  .775E-01
   47   68    -.8   -2.6    2  -.189E-02   .157E-01         .0   .430     20.00  .791E-01
   48   69    -.9   -2.6    2  -.135E-02   .112E-01         .0   .430     20.00  .809E-01
   49   70   -1.0   -2.7    2  -.114E-02   .947E-02         .0   .430     20.00  .829E-01
   50   71   -1.1   -2.7    2  -.142E-02   .118E-01         .0   .430     20.00  .849E-01
   51   72   -1.2   -2.8    2  -.919E-03   .756E-02         .0   .430     20.00  .871E-01
   52   73   -1.3   -2.9    2  -.564E-03   .461E-02         .0   .430     20.00  .893E-01
   53   74   -1.4   -3.0    2  -.104E-02   .843E-02         .0   .430     20.00  .916E-01
   54   75   -1.5   -3.1    2  -.522E-03   .422E-02         .0   .430     20.00  .940E-01
   55   76   -1.6   -3.2    2  -.286E-03   .230E-02         .0   .430     20.00  .963E-01
   56   77   -1.6   -3.3    2  -.351E-03   .283E-02         .0   .430     20.00  .987E-01
   57   78   -1.7   -3.4   -2   .000E+00   .000E+00         .0   .430     20.00  .101E+00
   58   79   -1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .103E+00
   59   80   -1.8   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .106E+00
   60   81   -1.8   -3.7   -2   .000E+00   .000E+00         .0   .430     20.00  .108E+00
   61   82   -1.9   -3.8   -2   .000E+00   .000E+00         .0   .430     20.00  .110E+00
   62   83   -1.9   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .112E+00
   63   84   -2.0   -4.1   -2   .000E+00   .000E+00         .0   .429     20.00  .114E+00
   64   85   -2.0   -4.2   -2   .000E+00   .000E+00         .0   .428     20.00  .116E+00
   65   86   -2.0   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .118E+00
   66   87   -2.0   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .119E+00
   67   88   -2.0   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .121E+00
   68   89   -2.0   -4.6   -2   .000E+00   .000E+00         .0   .423     20.00  .123E+00
   69   90   -2.1   -4.8   -2   .000E+00   .000E+00         .0   .422     20.00  .124E+00
   70   91   -2.1   -4.9   -2   .000E+00   .000E+00        -.1   .420     20.00  .126E+00
   71   92   -2.1   -5.0   -2   .000E+00   .000E+00        -.1   .418     20.00  .127E+00
   72   93   -2.1   -5.1   -2   .000E+00   .000E+00        -.1   .417     20.00  .128E+00
   73   94   -2.0   -5.3   -2   .000E+00   .000E+00        -.1   .415     20.00  .129E+00
   74   95   -2.0   -5.4   -2   .000E+00   .000E+00        -.1   .413     20.00  .130E+00
   75   96   -2.0   -5.5   -2   .000E+00   .000E+00        -.1   .411     20.00  .131E+00
   76   97   -2.0   -5.6   -2   .000E+00   .000E+00        -.1   .409     20.00  .131E+00
   77   98   -2.0   -5.8   -2   .000E+00   .000E+00        -.1   .408     20.00  .130E+00
   78   99   -2.0   -5.9   -2   .000E+00   .000E+00        -.1   .405     20.00  .129E+00
   79  100   -5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .285E-02
   80  134   -5.0  -10.0   -6  -.659E-02   .263E-01        -.2   .384     20.00  .526E-02
   81  135   -4.5  -10.0   -6  -.135E-01   .269E-01        -.2   .385     20.00  .560E-02
   82  136   -4.0  -10.0   -6  -.142E-01   .284E-01        -.2   .387     20.00  .789E-02
   83  137   -3.5  -10.0   -6  -.152E-01   .304E-01        -.2   .389     20.00  .154E-01
   84  138   -3.0  -10.0   -6  -.154E-01   .309E-01        -.2   .390     20.00  .270E-01
   85  139   -2.5  -10.0   -6  -.139E-01   .278E-01        -.2   .386     20.00  .335E-01
   86  140   -2.0  -10.0   -6  -.104E-01   .208E-01        -.2   .376     20.00  .263E-01
   87  141   -1.5  -10.0   -6  -.632E-02   .126E-01        -.3   .358     20.00  .113E-01
   88  142   -1.0  -10.0   -6  -.296E-02   .593E-02        -.4   .331     20.00  .255E-02
   89  143    -.5  -10.0   -6  -.980E-03   .196E-02        -.6   .293     20.00  .687E-04
   90  144     .0  -10.0   -6  -.403E-03   .806E-03        -.8   .266     20.00 -.395E-06
   91  145     .5  -10.0   -6  -.113E-02   .226E-02        -.5   .298     20.00  .157E-03
   92  146    1.0  -10.0   -6  -.327E-02   .653E-02        -.3   .334     20.00  .283E-02
   93  147    1.5  -10.0   -6  -.677E-02   .135E-01        -.2   .361     20.00  .137E-01
   94  148    2.0  -10.0   -6  -.109E-01   .219E-01        -.2   .378     20.00  .288E-01
   95  149    2.5  -10.0   -6  -.143E-01   .286E-01        -.2   .387     20.00  .346E-01
   96  150    3.0  -10.0   -6  -.156E-01   .312E-01        -.2   .390     20.00  .266E-01
   97  151    3.5  -10.0   -6  -.152E-01   .303E-01        -.2   .389     20.00  .145E-01
   98  152    4.0  -10.0   -6  -.141E-01   .282E-01        -.2   .387     20.00  .744E-02
   99  153    4.5  -10.0   -6  -.134E-01   .267E-01        -.2   .385     20.00  .544E-02
  100  154    5.0  -10.0   -6  -.655E-02   .262E-01        -.2   .384     20.00  .519E-02
  101  188    5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .285E-02
  102  189    4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .284E-02
  103  190    4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .284E-02
  104  191    4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  105  192    4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  106  193    4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .287E-02
  107  194    4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  108  195    3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  109  196    3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  110  197    3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  111  198    3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  112  199    3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  113  200    3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  114  201    2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  115  202    2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  116  203    2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .284E-02
  117  204    2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  118  205    2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  119  206    2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .284E-02
  120  207    1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .284E-02
  121  208    1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  122  209    1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  123  210    1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  124  211    1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  125  212    1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  126  213     .9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  127  214     .7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  128  215     .6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .287E-02
  129  216     .4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .287E-02
  130  217     .2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  131  218     .1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  132  219    -.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  133  220    -.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  134  221    -.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .287E-02
  135  222    -.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .287E-02
  136  223    -.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  137  224    -.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  138  225   -1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  139  226   -1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  140  227   -1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  141  228   -1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .284E-02
  142  229   -1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .284E-02
  143  230   -1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  144  231   -2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  145  232   -2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  146  233   -2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .284E-02
  147  234   -2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  148  235   -2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  149  236   -2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .284E-02
  150  237   -3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  151  238   -3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  152  239   -3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  153  240   -3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  154  241   -3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .284E-02
  155  242   -3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  156  243   -4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  157  244   -4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .285E-02
  158  245   -4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  159  246   -4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .284E-02
  160  247   -4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02
  161  248   -4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .286E-02


 Time:     90.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

    1    1   -2.0   -6.0   -2   .000E+00   .000E+00        -.2   .389     20.00  .114E+00
    2   23    2.0   -6.0   -2   .000E+00   .000E+00        -.1   .396     20.00  .114E+00
    3   24    2.0   -5.9   -2   .000E+00   .000E+00        -.1   .412     20.00  .113E+00
    4   25    2.0   -5.7   -2   .000E+00   .000E+00        -.1   .414     20.00  .112E+00
    5   26    2.0   -5.6   -2   .000E+00   .000E+00        -.1   .415     20.00  .111E+00
    6   27    2.0   -5.5   -2   .000E+00   .000E+00        -.1   .416     20.00  .109E+00
    7   28    2.0   -5.4   -2   .000E+00   .000E+00        -.1   .417     20.00  .107E+00
    8   29    2.0   -5.2   -2   .000E+00   .000E+00        -.1   .418     20.00  .106E+00
    9   30    2.0   -5.1   -2   .000E+00   .000E+00        -.1   .420     20.00  .104E+00
   10   31    2.0   -5.0   -2   .000E+00   .000E+00        -.1   .421     20.00  .102E+00
   11   32    2.0   -4.9   -2   .000E+00   .000E+00         .0   .422     20.00  .999E-01
   12   33    2.0   -4.8   -2   .000E+00   .000E+00         .0   .423     20.00  .979E-01
   13   34    2.0   -4.6   -2   .000E+00   .000E+00         .0   .424     20.00  .957E-01
   14   35    1.9   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .936E-01
   15   36    1.9   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .915E-01
   16   37    1.9   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .893E-01
   17   38    1.9   -4.1   -2   .000E+00   .000E+00         .0   .427     20.00  .873E-01
   18   39    1.9   -4.0   -2   .000E+00   .000E+00         .0   .428     20.00  .852E-01
   19   40    1.8   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .832E-01
   20   41    1.8   -3.8   -2   .000E+00   .000E+00         .0   .429     20.00  .811E-01
   21   42    1.8   -3.7   -2   .000E+00   .000E+00         .0   .429     20.00  .789E-01
   22   43    1.7   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .768E-01
   23   44    1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .747E-01
   24   45    1.6   -3.3   -2   .000E+00   .000E+00         .0   .430     20.00  .726E-01
   25   46    1.6   -3.2    2  -.910E-04   .760E-03         .0   .430     20.00  .706E-01
   26   47    1.5   -3.1   -2   .000E+00   .000E+00         .0   .430     20.00  .685E-01
   27   48    1.4   -3.0   -2   .000E+00   .000E+00         .0   .430     20.00  .665E-01
   28   49    1.4   -2.9    2  -.200E-03   .169E-02         .0   .430     20.00  .645E-01
   29   50    1.3   -2.9    2  -.110E-02   .929E-02         .0   .430     20.00  .624E-01
   30   51    1.2   -2.8    2  -.100E-02   .840E-02         .0   .430     20.00  .605E-01
   31   52    1.1   -2.7    2  -.123E-02   .102E-01         .0   .430     20.00  .585E-01
   32   53    1.0   -2.7    2  -.136E-02   .112E-01         .0   .430     20.00  .568E-01
   33   54     .9   -2.6    2  -.138E-02   .113E-01         .0   .430     20.00  .552E-01
   34   55     .8   -2.5    2  -.187E-02   .151E-01         .0   .430     20.00  .537E-01
   35   56     .6   -2.5    2  -.182E-02   .146E-01         .0   .430     20.00  .524E-01
   36   57     .5   -2.5    2  -.239E-02   .191E-01         .0   .430     20.00  .512E-01
   37   58     .4   -2.4    2  -.194E-02   .155E-01         .0   .430     20.00  .505E-01
   38   59     .3   -2.4    2  -.205E-02   .163E-01         .0   .430     20.00  .498E-01
   39   60     .2   -2.4    2  -.229E-02   .183E-01         .0   .430     20.00  .495E-01
   40   61     .0   -2.4    2  -.216E-02   .173E-01         .0   .430     20.00  .493E-01
   41   62    -.1   -2.4    2  -.211E-02   .171E-01         .0   .430     20.00  .493E-01
   42   63    -.2   -2.4    2  -.214E-02   .174E-01         .0   .430     20.00  .496E-01
   43   64    -.3   -2.4    2  -.196E-02   .160E-01         .0   .430     20.00  .502E-01
   44   65    -.5   -2.4    2  -.178E-02   .146E-01         .0   .430     20.00  .509E-01
   45   66    -.6   -2.5    2  -.201E-02   .166E-01         .0   .430     20.00  .518E-01
   46   67    -.7   -2.5    2  -.176E-02   .146E-01         .0   .430     20.00  .528E-01
   47   68    -.8   -2.6    2  -.189E-02   .157E-01         .0   .430     20.00  .542E-01
   48   69    -.9   -2.6    2  -.135E-02   .112E-01         .0   .430     20.00  .556E-01
   49   70   -1.0   -2.7    2  -.114E-02   .947E-02         .0   .430     20.00  .573E-01
   50   71   -1.1   -2.7    2  -.142E-02   .118E-01         .0   .430     20.00  .590E-01
   51   72   -1.2   -2.8    2  -.919E-03   .756E-02         .0   .430     20.00  .609E-01
   52   73   -1.3   -2.9    2  -.564E-03   .461E-02         .0   .430     20.00  .628E-01
   53   74   -1.4   -3.0    2  -.104E-02   .843E-02         .0   .430     20.00  .647E-01
   54   75   -1.5   -3.1    2  -.522E-03   .422E-02         .0   .430     20.00  .669E-01
   55   76   -1.6   -3.2    2  -.286E-03   .231E-02         .0   .430     20.00  .690E-01
   56   77   -1.6   -3.3    2  -.350E-03   .282E-02         .0   .430     20.00  .711E-01
   57   78   -1.7   -3.4   -2   .000E+00   .000E+00         .0   .430     20.00  .733E-01
   58   79   -1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .754E-01
   59   80   -1.8   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .777E-01
   60   81   -1.8   -3.7   -2   .000E+00   .000E+00         .0   .430     20.00  .798E-01
   61   82   -1.9   -3.8   -2   .000E+00   .000E+00         .0   .430     20.00  .817E-01
   62   83   -1.9   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .840E-01
   63   84   -2.0   -4.1   -2   .000E+00   .000E+00         .0   .429     20.00  .860E-01
   64   85   -2.0   -4.2   -2   .000E+00   .000E+00         .0   .428     20.00  .882E-01
   65   86   -2.0   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .902E-01
   66   87   -2.0   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .922E-01
   67   88   -2.0   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .943E-01
   68   89   -2.0   -4.6   -2   .000E+00   .000E+00         .0   .423     20.00  .965E-01
   69   90   -2.1   -4.8   -2   .000E+00   .000E+00         .0   .422     20.00  .986E-01
   70   91   -2.1   -4.9   -2   .000E+00   .000E+00        -.1   .420     20.00  .101E+00
   71   92   -2.1   -5.0   -2   .000E+00   .000E+00        -.1   .418     20.00  .103E+00
   72   93   -2.1   -5.1   -2   .000E+00   .000E+00        -.1   .417     20.00  .105E+00
   73   94   -2.0   -5.3   -2   .000E+00   .000E+00        -.1   .415     20.00  .106E+00
   74   95   -2.0   -5.4   -2   .000E+00   .000E+00        -.1   .413     20.00  .108E+00
   75   96   -2.0   -5.5   -2   .000E+00   .000E+00        -.1   .411     20.00  .110E+00
   76   97   -2.0   -5.6   -2   .000E+00   .000E+00        -.1   .409     20.00  .111E+00
   77   98   -2.0   -5.8   -2   .000E+00   .000E+00        -.1   .408     20.00  .113E+00
   78   99   -2.0   -5.9   -2   .000E+00   .000E+00        -.1   .405     20.00  .113E+00
   79  100   -5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .175E-02
   80  134   -5.0  -10.0   -6  -.659E-02   .263E-01        -.2   .384     20.00  .140E-01
   81  135   -4.5  -10.0   -6  -.135E-01   .269E-01        -.2   .385     20.00  .149E-01
   82  136   -4.0  -10.0   -6  -.142E-01   .284E-01        -.2   .387     20.00  .196E-01
   83  137   -3.5  -10.0   -6  -.152E-01   .304E-01        -.2   .389     20.00  .322E-01
   84  138   -3.0  -10.0   -6  -.154E-01   .309E-01        -.2   .390     20.00  .488E-01
   85  139   -2.5  -10.0   -6  -.139E-01   .278E-01        -.2   .386     20.00  .573E-01
   86  140   -2.0  -10.0   -6  -.105E-01   .210E-01        -.2   .377     20.00  .476E-01
   87  141   -1.5  -10.0   -6  -.652E-02   .130E-01        -.3   .359     20.00  .240E-01
   88  142   -1.0  -10.0   -6  -.334E-02   .668E-02        -.3   .335     20.00  .626E-02
   89  143    -.5  -10.0   -6  -.146E-02   .293E-02        -.5   .307     20.00  .254E-03
   90  144     .0  -10.0   -6  -.862E-03   .172E-02        -.6   .289     20.00 -.568E-05
   91  145     .5  -10.0   -6  -.160E-02   .319E-02        -.5   .309     20.00  .528E-03
   92  146    1.0  -10.0   -6  -.361E-02   .722E-02        -.3   .338     20.00  .716E-02
   93  147    1.5  -10.0   -6  -.694E-02   .139E-01        -.2   .362     20.00  .281E-01
   94  148    2.0  -10.0   -6  -.110E-01   .220E-01        -.2   .378     20.00  .510E-01
   95  149    2.5  -10.0   -6  -.143E-01   .286E-01        -.2   .387     20.00  .586E-01
   96  150    3.0  -10.0   -6  -.156E-01   .312E-01        -.2   .390     20.00  .482E-01
   97  151    3.5  -10.0   -6  -.152E-01   .303E-01        -.2   .389     20.00  .307E-01
   98  152    4.0  -10.0   -6  -.141E-01   .282E-01        -.2   .387     20.00  .187E-01
   99  153    4.5  -10.0   -6  -.134E-01   .267E-01        -.2   .385     20.00  .146E-01
  100  154    5.0  -10.0   -6  -.655E-02   .262E-01        -.2   .384     20.00  .139E-01
  101  188    5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .175E-02
  102  189    4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .175E-02
  103  190    4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .175E-02
  104  191    4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  105  192    4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  106  193    4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  107  194    4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  108  195    3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  109  196    3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  110  197    3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  111  198    3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  112  199    3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  113  200    3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  114  201    2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  115  202    2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  116  203    2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  117  204    2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  118  205    2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  119  206    2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  120  207    1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  121  208    1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  122  209    1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  123  210    1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  124  211    1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  125  212    1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  126  213     .9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  127  214     .7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  128  215     .6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  129  216     .4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  130  217     .2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  131  218     .1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  132  219    -.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  133  220    -.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  134  221    -.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  135  222    -.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  136  223    -.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  137  224    -.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  138  225   -1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  139  226   -1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  140  227   -1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  141  228   -1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .175E-02
  142  229   -1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .175E-02
  143  230   -1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  144  231   -2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  145  232   -2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  146  233   -2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  147  234   -2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  148  235   -2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  149  236   -2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  150  237   -3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  151  238   -3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  152  239   -3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  153  240   -3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  154  241   -3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .175E-02
  155  242   -3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  156  243   -4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  157  244   -4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  158  245   -4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02
  159  246   -4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .175E-02
  160  247   -4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .177E-02
  161  248   -4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .176E-02


 Time:    100.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

    1    1   -2.0   -6.0   -2   .000E+00   .000E+00        -.2   .389     20.00  .958E-01
    2   23    2.0   -6.0   -2   .000E+00   .000E+00        -.1   .396     20.00  .951E-01
    3   24    2.0   -5.9   -2   .000E+00   .000E+00        -.1   .412     20.00  .923E-01
    4   25    2.0   -5.7   -2   .000E+00   .000E+00        -.1   .414     20.00  .904E-01
    5   26    2.0   -5.6   -2   .000E+00   .000E+00        -.1   .415     20.00  .884E-01
    6   27    2.0   -5.5   -2   .000E+00   .000E+00        -.1   .416     20.00  .862E-01
    7   28    2.0   -5.4   -2   .000E+00   .000E+00        -.1   .417     20.00  .842E-01
    8   29    2.0   -5.2   -2   .000E+00   .000E+00        -.1   .418     20.00  .822E-01
    9   30    2.0   -5.1   -2   .000E+00   .000E+00        -.1   .420     20.00  .801E-01
   10   31    2.0   -5.0   -2   .000E+00   .000E+00        -.1   .421     20.00  .780E-01
   11   32    2.0   -4.9   -2   .000E+00   .000E+00         .0   .422     20.00  .758E-01
