 ************************************************************************
 *                                                                      *
 *                                                                      *
 *Cone Penetrometer                                                     *
 *010697, Molly's Data                                                  *
 *                                                                      *
 ************************************************************************


 PROGRAM PARAMETERS
 ==================
 MAX. ITERATIONS.....................(MIT)............... 30
 NO. OF OBSERVATIONS.................(NOBb)............. 242


 SOIL PROPERTIES
 =========================
 RESIDUAL MOISTURE CONTENT...........(WCR)............      .008
 SATURATED MOISTURE CONTENT..........(WCS)............      .350
 FIRST COEFFICIENT...................(ALPHA)..........      .050
 SECOND COEFFICIENT..................(N)..............     4.000
 SATURATED CONDUCTIVITY..............(CONDS).......... .1200E-01
 PORE CONECTIVITY FACTOR.............(L)..............      .500
 MOISTURE CONTENT....................(WCM)............     1.200
 MOISTURE CONTENT....................(WCA)............ 


 Observed QUANTITY 
 ==================
    Obs     Time    QUANTITY     Type  Position   Weight
  170   280.000     -8107.510    -8092.913  -14.597     0     1
  173   285.000     -8249.510    -8227.477  -22.033     0     1
  176   290.000     -8387.510    -8361.944  -25.565     0     1
  179   295.000     -8519.510    -8496.317  -23.192     0     1
  182   300.000     -8661.510    -8630.598  -30.912     0     1
  185   305.000     -8803.510    -8764.789  -38.721     0     1
  188   310.000     -8935.510    -8898.892  -36.618     0     1
  191   315.000     -9069.510    -9032.908  -36.602     0     1
  194   320.000     -9211.510    -9166.842  -44.668     0     1
  197   325.000     -9335.510    -9300.693  -34.816     0     1
  200   330.000     -9477.510    -9434.466  -43.044     0     1
  203   335.000     -9611.510    -9568.160  -43.350     0     1
  206   340.000     -9765.510    -9701.779  -63.730     0     1
  209   345.000     -9893.510    -9835.324  -58.186     0     1
  212   350.000    -10029.510    -9968.798  -60.712     0     1
  215   355.000    -10165.510   -10102.200  -63.309     0     1
  218   360.000    -10299.510   -10235.540  -63.975     0     1
  221   365.000    -10431.510   -10368.800  -62.708     0     1
  224   370.000    -10555.510   -10502.000  -53.507     0     1
  227   375.000    -10695.510   -10635.140  -60.370     0     1
  230   380.000    -10823.510   -10768.210  -55.295     0     1
  233   385.000    -10959.510   -10901.230  -58.281     0     1
  236   390.000    -11089.510   -11034.180  -55.328     0     1
  239   395.000    -11217.510   -11167.080  -50.434     0     1
  242   400.000    -11217.510   -11299.910   82.402     0     1
    2     1.000       -50.230      -50.230     .000     1     1
    4     5.000       -50.660      -50.230    -.430     1     1
    7    10.000       -50.760      -50.230    -.530     1     1
   10    15.000       -50.440      -50.230    -.210     1     1
   13    20.000       -50.010      -50.230     .220     1     1
   16    25.000       -50.340      -50.230    -.110     1     1
   19    30.000       -49.800      -50.230     .430     1     1
   22    35.000       -50.120      -50.230     .110     1     1
   25    40.000       -50.010      -50.230     .220     1     1
   28    45.000       -50.660      -50.230    -.430     1     1
   31    50.000       -50.760      -50.230    -.530     1     1
   34    55.000       -50.120      -50.230     .110     1     1
   37    60.000       -50.230      -50.230     .000     1     1
   40    65.000       -50.230      -50.230     .000     1     1
   43    70.000       -49.480      -50.226     .746     1     1
   46    75.000       -49.480      -50.166     .686     1     1
   49    80.000       -48.840      -49.630     .790     1     1
   52    85.000       -46.700      -47.318     .618     1     1
   55    90.000       -43.490      -43.011    -.479     1     1
   58    95.000       -39.530      -38.574    -.956     1     1
   61   100.000       -36.220      -34.849   -1.371     1     1
   64   105.000       -32.790      -31.849    -.941     1     1
   67   110.000       -29.690      -29.462    -.228     1     1
   70   115.000       -26.270      -27.561    1.291     1     1
   73   120.000       -23.920      -26.039    2.119     1     1
   76   125.000       -22.530      -24.807    2.277     1     1
   79   130.000       -21.240      -23.797    2.557     1     1
   82   135.000       -20.920      -22.955    2.035     1     1
   85   140.000       -19.850      -22.243    2.393     1     1
   88   145.000       -20.070      -21.633    1.563     1     1
   91   150.000       -19.850      -21.104    1.254     1     1
   94   155.000       -19.210      -20.643    1.433     1     1
   97   160.000       -19.000      -20.238    1.238     1     1
  100   165.000       -18.780      -19.878    1.098     1     1
  103   170.000       -18.680      -19.557     .877     1     1
  106   175.000       -18.460      -19.269     .809     1     1
  109   180.000       -16.750      -19.007    2.257     1     1
  112   185.000       -18.030      -18.769     .739     1     1
  115   190.000       -18.250      -18.550     .300     1     1
  118   195.000       -18.140      -18.349     .209     1     1
  121   200.000       -18.140      -18.164     .024     1     1
  124   205.000       -17.390      -17.992     .602     1     1
  127   210.000       -17.820      -17.832     .012     1     1
  130   215.000       -17.930      -17.681    -.249     1     1
  133   220.000       -17.180      -17.540     .360     1     1
  136   225.000       -17.280      -17.408     .128     1     1
  139   230.000       -16.960      -17.283     .323     1     1
  142   235.000       -16.750      -17.165     .415     1     1
  145   240.000       -17.070      -17.052    -.018     1     1
  148   245.000       -16.860      -16.946     .086     1     1
  151   250.000       -16.860      -16.845    -.015     1     1
  154   255.000       -17.070      -16.748    -.322     1     1
  157   260.000       -16.860      -16.656    -.204     1     1
  160   265.000       -16.110      -16.568     .458     1     1
  163   270.000       -16.860      -16.484    -.376     1     1
  166   275.000       -16.540      -16.403    -.137     1     1
  169   280.000       -16.640      -16.326    -.314     1     1
  172   285.000       -16.960      -16.251    -.709     1     1
  175   290.000       -16.640      -16.180    -.460     1     1
  178   295.000       -16.430      -16.110    -.320     1     1
  181   300.000       -16.430      -16.044    -.386     1     1
  184   305.000       -16.640      -15.979    -.661     1     1
  187   310.000       -16.220      -15.917    -.303     1     1
  190   315.000       -16.000      -15.857    -.143     1     1
  193   320.000       -16.110      -15.800    -.310     1     1
  196   325.000       -16.110      -15.743    -.367     1     1
  199   330.000       -16.110      -15.689    -.421     1     1
  202   335.000       -15.470      -15.637     .167     1     1
  205   340.000       -16.000      -15.586    -.414     1     1
  208   345.000       -16.220      -15.536    -.684     1     1
  211   350.000       -16.640      -15.488   -1.152     1     1
  214   355.000       -16.000      -15.442    -.558     1     1
  217   360.000       -15.790      -15.397    -.393     1     1
  220   365.000       -16.000      -15.353    -.647     1     1
  223   370.000       -15.570      -15.310    -.260     1     1
  226   375.000       -18.140      -15.268   -2.872     1     1
  229   380.000       -15.790      -15.228    -.562     1     1
  232   385.000       -16.000      -15.188    -.812     1     1
  235   390.000       -15.790      -15.150    -.640     1     1
  238   395.000       -15.790      -15.113    -.677     1     1
  241   400.000       -15.890      -15.076    -.814     1     1
    1     1.000       -47.610      -47.610     .000     1     2
    3     5.000       -48.800      -47.610   -1.190     1     2
    6    10.000       -48.150      -47.610    -.540     1     2
    9    15.000       -47.070      -46.991    -.079     1     2
   12    20.000       -35.770      -32.073   -3.697     1     2
   15    25.000       -24.800      -23.702   -1.098     1     2
   18    30.000       -19.520      -19.684     .164     1     2
   21    35.000       -17.480      -17.377    -.103     1     2
   24    40.000       -15.330      -15.910     .580     1     2
   27    45.000       -15.430      -14.882    -.548     1     2
   30    50.000       -14.030      -14.105     .075     1     2
   33    55.000       -13.170      -13.482     .312     1     2
   36    60.000       -12.420      -12.964     .544     1     2
   39    65.000       -12.640      -12.522    -.118     1     2
   42    70.000       -13.600      -12.139   -1.461     1     2
   45    75.000       -12.100      -11.804    -.296     1     2
   48    80.000       -11.990      -11.504    -.486     1     2
   51    85.000       -11.560      -11.234    -.326     1     2
   54    90.000       -11.880      -10.989    -.891     1     2
   57    95.000       -11.130      -10.765    -.365     1     2
   60   100.000       -11.130      -10.560    -.570     1     2
   63   105.000       -10.050      -10.370     .320     1     2
   66   110.000       -10.700      -10.195    -.505     1     2
   69   115.000       -10.480      -10.031    -.449     1     2
   72   120.000       -10.160       -9.878    -.282     1     2
   75   125.000        -9.620       -9.735     .115     1     2
   78   130.000        -9.510       -9.600     .090     1     2
   81   135.000        -9.410       -9.474     .064     1     2
   84   140.000        -9.510       -9.354    -.156     1     2
   87   145.000        -8.980       -9.240     .260     1     2
   90   150.000        -9.840       -9.132    -.708     1     2
   93   155.000        -9.300       -9.030    -.270     1     2
   96   160.000        -9.300       -8.933    -.367     1     2
   99   165.000        -8.870       -8.841    -.029     1     2
  102   170.000        -9.080       -8.752    -.328     1     2
  105   175.000        -8.330       -8.668     .338     1     2
  108   180.000        -8.220       -8.588     .368     1     2
  111   185.000        -8.760       -8.510    -.250     1     2
  114   190.000        -8.120       -8.436     .316     1     2
  117   195.000        -8.550       -8.365    -.185     1     2
  120   200.000        -8.220       -8.297     .077     1     2
  123   205.000        -8.010       -8.231     .221     1     2
  126   210.000        -8.010       -8.168     .158     1     2
  129   215.000        -8.220       -8.107    -.113     1     2
  132   220.000        -8.650       -8.048    -.602     1     2
  135   225.000        -7.900       -7.991     .091     1     2
  138   230.000        -8.550       -7.936    -.614     1     2
  141   235.000        -8.330       -7.883    -.447     1     2
  144   240.000        -8.010       -7.832    -.178     1     2
  147   245.000        -7.900       -7.782    -.118     1     2
  150   250.000        -7.690       -7.734     .044     1     2
  153   255.000        -7.580       -7.687     .107     1     2
  156   260.000        -7.900       -7.642    -.258     1     2
  159   265.000        -7.470       -7.598     .128     1     2
  162   270.000        -7.580       -7.555    -.025     1     2
  165   275.000        -7.690       -7.514    -.176     1     2
  168   280.000        -7.690       -7.473    -.217     1     2
  171   285.000        -8.120       -7.434    -.686     1     2
  174   290.000        -7.900       -7.396    -.504     1     2
  177   295.000        -7.790       -7.358    -.432     1     2
  180   300.000        -7.040       -7.322     .282     1     2
  183   305.000        -7.250       -7.286     .036     1     2
  186   310.000        -7.040       -7.252     .212     1     2
  189   315.000        -6.930       -7.218     .288     1     2
  192   320.000        -7.470       -7.185    -.285     1     2
  195   325.000        -7.690       -7.153    -.537     1     2
  198   330.000        -7.250       -7.122    -.128     1     2
  201   335.000        -7.040       -7.091     .051     1     2
  204   340.000        -7.790       -7.061    -.729     1     2
  207   345.000        -7.580       -7.032    -.548     1     2
  210   350.000        -6.930       -7.004     .074     1     2
  213   355.000        -7.040       -6.976    -.064     1     2
  216   360.000        -7.580       -6.949    -.631     1     2
  219   365.000        -6.820       -6.922     .102     1     2
  222   370.000        -7.360       -6.896    -.464     1     2
  225   375.000         5.440       -6.871   12.311     1     2
  228   380.000        -8.440       -6.846   -1.594     1     2
  231   385.000        -6.720       -6.822     .102     1     2
  234   390.000        -7.150       -6.798    -.352     1     2
  237   395.000        -6.930       -6.774    -.156     1     2
  240   400.000        -8.980       -6.752   -2.228     1     2


  PRESSURE    LOG P      WC       REL K     LOG RK      ABS K    LOG KA     DIFFUS     LOG D
  .000E+00             .3500     .100E+01             .965E-02
  .141E+01    .150     .3500     .100E+01    .000     .965E-02  -2.016     .603E+05   4.780
  .168E+01    .225     .3500     .100E+01    .000     .965E-02  -2.016     .250E+05   4.397
  .200E+01    .300     .3500     .100E+01    .000     .965E-02  -2.016     .103E+05   4.015
  .237E+01    .375     .3500     .100E+01    .000     .965E-02  -2.016     .428E+04   3.632
  .282E+01    .450     .3500     .100E+01    .000     .965E-02  -2.016     .177E+04   3.249
  .335E+01    .525     .3500     .100E+01    .000     .964E-02  -2.016     .734E+03   2.866
  .398E+01    .600     .3500     .999E+00    .000     .964E-02  -2.016     .304E+03   2.483
  .473E+01    .675     .3499     .998E+00   -.001     .963E-02  -2.016     .126E+03   2.099
