

  TLevel   Time         dt      Iter  ItCum
   646  .22500E+03  .16667E+01    4   2514
   647  .22667E+03  .16667E+01    4   2518
   648  .22833E+03  .16667E+01    4   2522
   649  .23000E+03  .16667E+01    4   2526
   650  .23167E+03  .16667E+01    4   2530
   651  .23333E+03  .16667E+01    4   2534
   652  .23500E+03  .16667E+01    4   2538
   653  .23667E+03  .16667E+01    4   2542
   654  .23833E+03  .16667E+01    4   2546
   655  .24000E+03  .16667E+01    4   2550
   656  .24167E+03  .16667E+01    4   2554
   657  .24333E+03  .16667E+01    4   2558
   658  .24500E+03  .16667E+01    4   2562
   659  .24667E+03  .16667E+01    4   2566
   660  .24833E+03  .16667E+01    4   2570
   661  .25000E+03  .16667E+01    4   2574
   662  .25167E+03  .16667E+01    4   2578
   663  .25333E+03  .16667E+01    4   2582
   664  .25500E+03  .16667E+01    4   2586
   665  .25667E+03  .16667E+01    4   2590
   666  .25833E+03  .16667E+01    4   2594
   667  .26000E+03  .16667E+01    4   2598
   668  .26167E+03  .16667E+01    4   2602
   669  .26333E+03  .16667E+01    4   2606
   670  .26500E+03  .16667E+01    4   2610
   671  .26667E+03  .16667E+01    4   2614
   672  .26833E+03  .16667E+01    4   2618
   673  .27000E+03  .16667E+01    4   2622
   674  .27167E+03  .16667E+01    4   2626
   675  .27333E+03  .16667E+01    4   2630
   676  .27500E+03  .16667E+01    4   2634
   677  .27667E+03  .16667E+01    4   2638
   678  .27833E+03  .16667E+01    4   2642
   679  .28000E+03  .16667E+01    4   2646
   680  .28167E+03  .16667E+01    4   2650
   681  .28333E+03  .16667E+01    4   2654
   682  .28500E+03  .16667E+01    4   2658
   683  .28667E+03  .16667E+01    4   2662
   684  .28833E+03  .16667E+01    3   2665
   685  .29000E+03  .16667E+01    3   2668
   686  .29167E+03  .16667E+01    3   2671
   687  .29333E+03  .16667E+01    3   2674
   688  .29500E+03  .16667E+01    3   2677
   689  .29667E+03  .16667E+01    3   2680
   690  .29833E+03  .16667E+01    3   2683
   691  .30000E+03  .16667E+01    3   2686
   692  .30167E+03  .16667E+01    3   2689
   693  .30333E+03  .16667E+01    3   2692
   694  .30500E+03  .16667E+01    3   2695
   695  .30667E+03  .16667E+01    3   2698
   696  .30833E+03  .16667E+01    3   2701
   697  .31000E+03  .16667E+01    3   2704
   698  .31167E+03  .16667E+01    3   2707
   699  .31333E+03  .16667E+01    3   2710
   700  .31500E+03  .16667E+01    3   2713
   701  .31667E+03  .16667E+01    3   2716
   702  .31833E+03  .16667E+01    3   2719
   703  .32000E+03  .16667E+01    3   2722
   704  .32167E+03  .16667E+01    3   2725
   705  .32333E+03  .16667E+01    3   2728
   706  .32500E+03  .16667E+01    3   2731
   707  .32667E+03  .16667E+01    3   2734
   708  .32833E+03  .16667E+01    3   2737
   709  .33000E+03  .16667E+01    3   2740
   710  .33167E+03  .16667E+01    3   2743
   711  .33333E+03  .16667E+01    3   2746
   712  .33500E+03  .16667E+01    3   2749
   713  .33667E+03  .16667E+01    3   2752
   714  .33833E+03  .16667E+01    3   2755
   715  .34000E+03  .16667E+01    3   2758
   716  .34167E+03  .16667E+01    3   2761
   717  .34333E+03  .16667E+01    3   2764
   718  .34500E+03  .16667E+01    3   2767
   719  .34667E+03  .16667E+01    3   2770
   720  .34833E+03  .16667E+01    3   2773
   721  .35000E+03  .16667E+01    3   2776
   722  .35167E+03  .16667E+01    3   2779
   723  .35333E+03  .16667E+01    3   2782
   724  .35500E+03  .16667E+01    3   2785
   725  .35667E+03  .16667E+01    3   2788
   726  .35833E+03  .16667E+01    3   2791
   727  .36000E+03  .16667E+01    3   2794
   728  .36167E+03  .16667E+01    3   2797
   729  .36333E+03  .16667E+01    3   2800
   730  .36500E+03  .16667E+01    3   2803
   731  .36667E+03  .16667E+01    3   2806
   732  .36833E+03  .16667E+01    3   2809
   733  .37000E+03  .16667E+01    3   2812
   734  .37167E+03  .16667E+01    3   2815
   735  .37333E+03  .16667E+01    3   2818
   736  .37500E+03  .16667E+01    3   2821
   737  .37667E+03  .16667E+01    3   2824
   738  .37833E+03  .16667E+01    3   2827
   739  .38000E+03  .16667E+01    3   2830
   740  .38167E+03  .16667E+01    3   2833
   741  .38333E+03  .16667E+01    3   2836
   742  .38500E+03  .16667E+01    3   2839
   743  .38667E+03  .16667E+01    3   2842
   744  .38833E+03  .16667E+01    3   2845
   745  .39000E+03  .16667E+01    3   2848
   746  .39167E+03  .16667E+01    3   2851
   747  .39333E+03  .16667E+01    3   2854
   748  .39500E+03  .16667E+01    3   2857
   749  .39667E+03  .16667E+01    3   2860
   750  .39833E+03  .16667E+01    3   2863
   751  .40000E+03  .16667E+01    3   2866
end
 
 Real time [sec]    1373.000000
