


                       Node( 23)                     Node( 28)                     Node(193)                     Node(988)                     Node(669)

     time        hNew    theta    Temp         hNew    theta    Temp         hNew    theta    Temp         hNew    theta    Temp         hNew    theta    Temp    
     69.444    -50.227   .0104   20.000      -12.179   .3320   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     70.000    -50.226   .0104   20.000      -12.139   .3324   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     70.556    -50.225   .0104   20.000      -12.100   .3327   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     71.111    -50.223   .0104   20.000      -12.061   .3330   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     71.667    -50.220   .0104   20.000      -12.023   .3333   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     72.222    -50.216   .0104   20.000      -11.985   .3336   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     72.917    -50.209   .0104   20.000      -11.938   .3340   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     73.611    -50.200   .0104   20.000      -11.893   .3343   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     74.306    -50.185   .0104   20.000      -11.848   .3347   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     75.000    -50.166   .0104   20.000      -11.804   .3350   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     75.625    -50.142   .0104   20.000      -11.764   .3353   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     76.250    -50.111   .0104   20.000      -11.726   .3356   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000
     76.875    -50.070   .0104   20.000      -11.688   .3358   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.609   .0111   20.000
     77.500    -50.018   .0104   20.000      -11.650   .3361   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.609   .0111   20.000
     78.125    -49.951   .0104   20.000      -11.613   .3364   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.609   .0111   20.000
     78.750    -49.866   .0105   20.000      -11.576   .3366   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.609   .0111   20.000
     79.375    -49.760   .0105   20.000      -11.540   .3368   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.609   .0111   20.000
     80.000    -49.630   .0105   20.000      -11.504   .3371   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.609   .0111   20.000
     80.625    -49.471   .0106   20.000      -11.469   .3373   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.608   .0111   20.000
     81.250    -49.281   .0106   20.000      -11.434   .3375   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.608   .0111   20.000
     81.875    -49.056   .0107   20.000      -11.399   .3378   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.608   .0111   20.000
     82.656    -48.719   .0108   20.000      -11.357   .3380   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.607   .0111   20.000
     83.438    -48.314   .0109   20.000      -11.315   .3383   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.606   .0111   20.000
     84.219    -47.847   .0110   20.000      -11.274   .3385   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.605   .0111   20.000
     85.000    -47.318   .0112   20.000      -11.234   .3388   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.604   .0111   20.000
     85.714    -46.790   .0114   20.000      -11.197   .3390   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.603   .0111   20.000
     86.429    -46.220   .0116   20.000      -11.161   .3392   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.601   .0111   20.000
     87.143    -45.616   .0119   20.000      -11.126   .3394   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.599   .0111   20.000
     87.857    -44.986   .0122   20.000      -11.091   .3396   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.597   .0111   20.000
     88.571    -44.336   .0125   20.000      -11.056   .3398   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.594   .0111   20.000
     89.286    -43.676   .0128   20.000      -11.022   .3400   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.590   .0111   20.000
     90.000    -43.011   .0132   20.000      -10.989   .3401   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.586   .0111   20.000
     90.714    -42.347   .0136   20.000      -10.955   .3403   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.581   .0111   20.000
     91.429    -41.688   .0141   20.000      -10.922   .3405   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.575   .0111   20.000
     92.143    -41.039   .0146   20.000      -10.890   .3406   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.568   .0111   20.000
     92.857    -40.401   .0152   20.000      -10.858   .3408   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.560   .0111   20.000
     93.571    -39.777   .0157   20.000      -10.827   .3410   20.000      -47.610   .0111   20.000      -47.610   .0111   20.000      -47.551   .0111   20.000
     94.286    -39.168   .0164   20.000      -10.795   .3411   20.000      -47.610   .0111   20.000      -47.609   .0111   20.000      -47.540   .0111   20.000
     95.000    -38.574   .0170   20.000      -10.765   .3413   20.000      -47.610   .0111   20.000      -47.609   .0111   20.000      -47.527   .0111   20.000
     95.714    -37.996   .0177   20.000      -10.734   .3414   20.000      -47.610   .0111   20.000      -47.609   .0111   20.000      -47.512   .0111   20.000
     96.429    -37.438   .0185   20.000      -10.704   .3416   20.000      -47.610   .0111   20.000      -47.609   .0111   20.000      -47.495   .0112   20.000
     97.321    -36.757   .0195   20.000      -10.667   .3417   20.000      -47.610   .0111   20.000      -47.609   .0111   20.000      -47.470   .0112   20.000
     98.214    -36.096   .0206   20.000      -10.631   .3419   20.000      -47.610   .0111   20.000      -47.608   .0111   20.000      -47.440   .0112   20.000
     99.107    -35.460   .0218   20.000      -10.595   .3421   20.000      -47.610   .0111   20.000      -47.608   .0111   20.000      -47.405   .0112   20.000
    100.000    -34.849   .0230   20.000      -10.560   .3422   20.000      -47.610   .0111   20.000      -47.607   .0111   20.000      -47.364   .0112   20.000
    100.833    -34.301   .0243   20.000      -10.527   .3424   20.000      -47.610   .0111   20.000      -47.607   .0111   20.000      -47.319   .0112   20.000
    101.667    -33.773   .0256   20.000      -10.495   .3425   20.000      -47.610   .0111   20.000      -47.606   .0111   20.000      -47.268   .0112   20.000
    102.500    -33.264   .0270   20.000      -10.463   .3426   20.000      -47.610   .0111   20.000      -47.605   .0111   20.000      -47.210   .0112   20.000
    103.333    -32.774   .0284   20.000      -10.432   .3428   20.000      -47.610   .0111   20.000      -47.604   .0111   20.000      -47.144   .0113   20.000
    104.167    -32.303   .0299   20.000      -10.401   .3429   20.000      -47.610   .0111   20.000      -47.603   .0111   20.000      -47.069   .0113   20.000
    105.000    -31.849   .0315   20.000      -10.370   .3430   20.000      -47.610   .0111   20.000      -47.601   .0111   20.000      -46.985   .0113   20.000
    105.833    -31.412   .0331   20.000      -10.340   .3431   20.000      -47.610   .0111   20.000      -47.599   .0111   20.000      -46.891   .0114   20.000
    106.667    -30.992   .0348   20.000      -10.310   .3432   20.000      -47.610   .0111   20.000      -47.596   .0111   20.000      -46.787   .0114   20.000
    107.500    -30.587   .0366   20.000      -10.281   .3434   20.000      -47.610   .0111   20.000      -47.593   .0111   20.000      -46.670   .0114   20.000
    108.333    -30.198   .0384   20.000      -10.252   .3435   20.000      -47.610   .0111   20.000      -47.589   .0111   20.000      -46.542   .0115   20.000
    109.167    -29.823   .0403   20.000      -10.223   .3436   20.000      -47.610   .0111   20.000      -47.585   .0111   20.000      -46.402   .0115   20.000
    110.000    -29.462   .0422   20.000      -10.195   .3437   20.000      -47.610   .0111   20.000      -47.580   .0111   20.000      -46.248   .0116   20.000
    111.000    -29.048   .0446   20.000      -10.161   .3438   20.000      -47.610   .0111   20.000      -47.572   .0111   20.000      -46.046   .0117   20.000
    112.000    -28.650   .0471   20.000      -10.128   .3439   20.000      -47.610   .0111   20.000      -47.562   .0111   20.000      -45.823   .0118   20.000
    113.000    -28.271   .0496   20.000      -10.095   .3440   20.000      -47.610   .0111   20.000      -47.551   .0111   20.000      -45.580   .0119   20.000
    114.000    -27.908   .0522   20.000      -10.063   .3442   20.000      -47.610   .0111   20.000      -47.537   .0111   20.000      -45.318   .0120   20.000
    115.000    -27.561   .0549   20.000      -10.031   .3443   20.000      -47.610   .0111   20.000      -47.520   .0111   20.000      -45.037   .0121   20.000
    116.000    -27.229   .0576   20.000      -10.000   .3444   20.000      -47.610   .0111   20.000      -47.500   .0111   20.000      -44.737   .0123   20.000
    117.000    -26.912   .0603   20.000       -9.969   .3445   20.000      -47.609   .0111   20.000      -47.476   .0112   20.000      -44.421   .0124   20.000
    118.000    -26.608   .0631   20.000       -9.938   .3446   20.000      -47.609   .0111   20.000      -47.447   .0112   20.000      -44.088   .0126   20.000
    119.000    -26.317   .0659   20.000       -9.908   .3447   20.000      -47.609   .0111   20.000      -47.413   .0112   20.000      -43.740   .0128   20.000
    120.000    -26.039   .0687   20.000       -9.878   .3448   20.000      -47.608   .0111   20.000      -47.374   .0112   20.000      -43.380   .0130   20.000
    121.000    -25.772   .0716   20.000       -9.849   .3449   20.000      -47.608   .0111   20.000      -47.328   .0112   20.000      -43.007   .0132   20.000
    122.000    -25.516   .0744   20.000       -9.820   .3450   20.000      -47.607   .0111   20.000      -47.275   .0112   20.000      -42.624   .0135   20.000
    123.000    -25.270   .0773   20.000       -9.791   .3450   20.000      -47.607   .0111   20.000      -47.214   .0112   20.000      -42.233   .0137   20.000
    124.000    -25.034   .0801   20.000       -9.763   .3451   20.000      -47.606   .0111   20.000      -47.144   .0113   20.000      -41.836   .0140   20.000
    125.000    -24.807   .0830   20.000       -9.735   .3452   20.000      -47.605   .0111   20.000      -47.065   .0113   20.000      -41.433   .0143   20.000
    126.000    -24.590   .0859   20.000       -9.707   .3453   20.000      -47.603   .0111   20.000      -46.974   .0113   20.000      -41.027   .0146   20.000
    127.000    -24.380   .0887   20.000       -9.680   .3454   20.000      -47.602   .0111   20.000      -46.872   .0114   20.000      -40.618   .0150   20.000
    128.000    -24.178   .0916   20.000       -9.653   .3455   20.000      -47.600   .0111   20.000      -46.758   .0114   20.000      -40.209   .0153   20.000
    129.000    -23.984   .0944   20.000       -9.627   .3455   20.000      -47.597   .0111   20.000      -46.631   .0115   20.000      -39.800   .0157   20.000
    130.000    -23.797   .0973   20.000       -9.600   .3456   20.000      -47.594   .0111   20.000      -46.491   .0115   20.000      -39.392   .0161   20.000
    131.000    -23.617   .1001   20.000       -9.574   .3457   20.000      -47.590   .0111   20.000      -46.336   .0116   20.000      -38.987   .0166   20.000
    132.000    -23.443   .1028   20.000       -9.549   .3457   20.000      -47.586   .0111   20.000      -46.166   .0116   20.000      -38.586   .0170   20.000
    133.000    -23.275   .1056   20.000       -9.523   .3458   20.000      -47.581   .0111   20.000      -45.981   .0117   20.000      -38.188   .0175   20.000
    134.000    -23.112   .1083   20.000       -9.498   .3459   20.000      -47.574   .0111   20.000      -45.782   .0118   20.000      -37.795   .0180   20.000
    135.000    -22.955   .1110   20.000       -9.474   .3459   20.000      -47.567   .0111   20.000      -45.567   .0119   20.000      -37.408   .0186   20.000
    136.000    -22.803   .1137   20.000       -9.449   .3460   20.000      -47.558   .0111   20.000      -45.337   .0120   20.000      -37.026   .0191   20.000
    137.000    -22.656   .1164   20.000       -9.425   .3461   20.000      -47.547   .0111   20.000      -45.092   .0121   20.000      -36.651   .0197   20.000
    138.000    -22.514   .1190   20.000       -9.401   .3461   20.000      -47.535   .0111   20.000      -44.833   .0122   20.000      -36.281   .0203   20.000
    139.000    -22.376   .1216   20.000       -9.377   .3462   20.000      -47.520   .0111   20.000      -44.561   .0124   20.000      -35.919   .0209   20.000
    140.000    -22.243   .1241   20.000       -9.354   .3462   20.000      -47.503   .0111   20.000      -44.275   .0125   20.000      -35.563   .0216   20.000
    141.000    -22.113   .1267   20.000       -9.331   .3463   20.000      -47.484   .0112   20.000      -43.978   .0127   20.000      -35.214   .0223   20.000
    142.000    -21.988   .1292   20.000       -9.308   .3463   20.000      -47.461   .0112   20.000      -43.670   .0128   20.000      -34.872   .0230   20.000
    143.000    -21.866   .1316   20.000       -9.285   .3464   20.000      -47.434   .0112   20.000      -43.352   .0130   20.000      -34.537   .0237   20.000
    144.000    -21.748   .1340   20.000       -9.263   .3465   20.000      -47.404   .0112   20.000      -43.026   .0132   20.000      -34.209   .0245   20.000
    145.000    -21.633   .1364   20.000       -9.240   .3465   20.000      -47.369   .0112   20.000      -42.691   .0134   20.000      -33.888   .0253   20.000
    146.000    -21.521   .1388   20.000       -9.219   .3466   20.000      -47.330   .0112   20.000      -42.351   .0136   20.000      -33.574   .0261   20.000
    147.000    -21.412   .1411   20.000       -9.197   .3466   20.000      -47.286   .0112   20.000      -42.007   .0139   20.000      -33.269   .0269   20.000
    148.000    -21.307   .1434   20.000       -9.175   .3467   20.000      -47.236   .0112   20.000      -41.659   .0141   20.000      -32.970   .0278   20.000
    149.000    -21.204   .1456   20.000       -9.154   .3467   20.000      -47.179   .0113   20.000      -41.307   .0144   20.000      -32.677   .0287   20.000
    150.000    -21.104   .1478   20.000       -9.132   .3467   20.000      -47.116   .0113   20.000      -40.953   .0147   20.000      -32.391   .0296   20.000
    151.250    -20.983   .1505   20.000       -9.106   .3468   20.000      -47.025   .0113   20.000      -40.506   .0151   20.000      -32.041   .0308   20.000
    152.500    -20.866   .1532   20.000       -9.081   .3469   20.000      -46.921   .0114   20.000      -40.056   .0155   20.000      -31.700   .0320   20.000
    153.750    -20.753   .1558   20.000       -9.055   .3469   20.000      -46.803   .0114   20.000      -39.609   .0159   20.000      -31.368   .0333   20.000
    155.000    -20.643   .1583   20.000       -9.030   .3470   20.000      -46.670   .0114   20.000      -39.164   .0164   20.000      -31.046   .0346   20.000
    156.250    -20.537   .1608   20.000       -9.006   .3470   20.000      -46.522   .0115   20.000      -38.723   .0169   20.000      -30.734   .0359   20.000
    157.500    -20.434   .1632   20.000       -8.981   .3471   20.000      -46.357   .0116   20.000      -38.288   .0174   20.000      -30.430   .0373   20.000
    158.750    -20.334   .1656   20.000       -8.957   .3471   20.000      -46.176   .0116   20.000      -37.859   .0179   20.000      -30.135   .0387   20.000
    160.000    -20.238   .1679   20.000       -8.933   .3472   20.000      -45.977   .0117   20.000      -37.436   .0185   20.000      -29.848   .0402   20.000
    161.250    -20.144   .1702   20.000       -8.910   .3472   20.000      -45.762   .0118   20.000      -37.021   .0191   20.000      -29.569   .0417   20.000
    162.500    -20.053   .1724   20.000       -8.886   .3472   20.000      -45.529   .0119   20.000      -36.614   .0198   20.000      -29.298   .0432   20.000
    163.750    -19.964   .1746   20.000       -8.863   .3473   20.000      -45.279   .0120   20.000      -36.214   .0204   20.000      -29.035   .0447   20.000
    165.000    -19.878   .1767   20.000       -8.841   .3473   20.000      -45.013   .0121   20.000      -35.823   .0211   20.000      -28.779   .0463   20.000
    166.250    -19.795   .1788   20.000       -8.818   .3474   20.000      -44.731   .0123   20.000      -35.441   .0218   20.000      -28.529   .0479   20.000
    167.500    -19.713   .1808   20.000       -8.796   .3474   20.000      -44.435   .0124   20.000      -35.067   .0226   20.000      -28.287   .0495   20.000
    168.750    -19.634   .1828   20.000       -8.774   .3474   20.000      -44.124   .0126   20.000      -34.701   .0234   20.000      -28.051   .0512   20.000
    170.000    -19.557   .1847   20.000       -8.752   .3475   20.000      -43.801   .0128   20.000      -34.344   .0242   20.000      -27.821   .0529   20.000
    171.250    -19.482   .1866   20.000       -8.731   .3475   20.000      -43.466   .0129   20.000      -33.996   .0250   20.000      -27.597   .0546   20.000
    172.500    -19.409   .1885   20.000       -8.710   .3476   20.000      -43.122   .0131   20.000      -33.656   .0259   20.000      -27.379   .0563   20.000
    173.750    -19.338   .1903   20.000       -8.689   .3476   20.000      -42.769   .0134   20.000      -33.324   .0268   20.000      -27.166   .0581   20.000
    175.000    -19.269   .1920   20.000       -8.668   .3476   20.000      -42.409   .0136   20.000      -33.000   .0277   20.000      -26.959   .0599   20.000
    176.250    -19.201   .1938   20.000       -8.648   .3477   20.000      -42.042   .0139   20.000      -32.685   .0287   20.000      -26.758   .0617   20.000
    177.500    -19.135   .1955   20.000       -8.627   .3477   20.000      -41.672   .0141   20.000      -32.377   .0297   20.000      -26.561   .0635   20.000
    178.750    -19.070   .1971   20.000       -8.607   .3477   20.000      -41.298   .0144   20.000      -32.077   .0307   20.000      -26.369   .0654   20.000
    180.000    -19.007   .1987   20.000       -8.588   .3478   20.000      -40.922   .0147   20.000      -31.785   .0317   20.000      -26.182   .0672   20.000
    181.250    -18.945   .2003   20.000       -8.568   .3478   20.000      -40.545   .0150   20.000      -31.500   .0328   20.000      -25.999   .0691   20.000
    182.500    -18.885   .2019   20.000       -8.549   .3478   20.000      -40.169   .0154   20.000      -31.222   .0339   20.000      -25.821   .0710   20.000
    183.750    -18.826   .2034   20.000       -8.529   .3478   20.000      -39.793   .0157   20.000      -30.951   .0350   20.000      -25.647   .0729   20.000
    185.000    -18.769   .2049   20.000       -8.510   .3479   20.000      -39.419   .0161   20.000      -30.687   .0361   20.000      -25.477   .0748   20.000
    186.250    -18.712   .2064   20.000       -8.492   .3479   20.000      -39.048   .0165   20.000      -30.429   .0373   20.000      -25.311   .0768   20.000
    187.500    -18.657   .2078   20.000       -8.473   .3479   20.000      -38.681   .0169   20.000      -30.178   .0385   20.000      -25.149   .0787   20.000
    188.750    -18.603   .2092   20.000       -8.455   .3480   20.000      -38.319   .0173   20.000      -29.934   .0397   20.000      -24.991   .0807   20.000
    190.000    -18.550   .2106   20.000       -8.436   .3480   20.000      -37.962   .0178   20.000      -29.695   .0410   20.000      -24.837   .0826   20.000
    191.667    -18.481   .2123   20.000       -8.412   .3480   20.000      -37.489   .0184   20.000      -29.385   .0427   20.000      -24.636   .0853   20.000
    193.333    -18.414   .2141   20.000       -8.388   .3481   20.000      -37.024   .0191   20.000      -29.085   .0444   20.000      -24.441   .0879   20.000
    195.000    -18.349   .2158   20.000       -8.365   .3481   20.000      -36.569   .0198   20.000      -28.794   .0462   20.000      -24.251   .0906   20.000
    196.667    -18.286   .2174   20.000       -8.342   .3481   20.000      -36.125   .0206   20.000      -28.512   .0480   20.000      -24.067   .0932   20.000
    198.333    -18.224   .2190   20.000       -8.319   .3481   20.000      -35.693   .0214   20.000      -28.240   .0499   20.000      -23.888   .0959   20.000
    200.000    -18.164   .2206   20.000       -8.297   .3482   20.000      -35.272   .0222   20.000      -27.976   .0517   20.000      -23.715   .0985   20.000
    201.667    -18.105   .2221   20.000       -8.275   .3482   20.000      -34.861   .0230   20.000      -27.720   .0536   20.000      -23.546   .1012   20.000
    203.333    -18.048   .2236   20.000       -8.253   .3482   20.000      -34.463   .0239   20.000      -27.472   .0556   20.000      -23.381   .1038   20.000
    205.000    -17.992   .2250   20.000       -8.231   .3483   20.000      -34.075   .0248   20.000      -27.231   .0576   20.000      -23.221   .1065   20.000
    206.667    -17.937   .2264   20.000       -8.210   .3483   20.000      -33.698   .0258   20.000      -26.998   .0595   20.000      -23.066   .1091   20.000
    208.333    -17.884   .2278   20.000       -8.189   .3483   20.000      -33.332   .0268   20.000      -26.772   .0616   20.000      -22.914   .1118   20.000
    210.000    -17.832   .2292   20.000       -8.168   .3483   20.000      -32.977   .0278   20.000      -26.552   .0636   20.000      -22.766   .1144   20.000
    211.667    -17.780   .2305   20.000       -8.148   .3484   20.000      -32.631   .0288   20.000      -26.339   .0657   20.000      -22.622   .1170   20.000
    213.333    -17.730   .2318   20.000       -8.127   .3484   20.000      -32.296   .0299   20.000      -26.132   .0677   20.000      -22.482   .1196   20.000
    215.000    -17.681   .2330   20.000       -8.107   .3484   20.000      -31.971   .0310   20.000      -25.931   .0698   20.000      -22.345   .1222   20.000
    216.667    -17.633   .2342   20.000       -8.087   .3484   20.000      -31.655   .0322   20.000      -25.735   .0720   20.000      -22.212   .1247   20.000
    218.333    -17.586   .2354   20.000       -8.068   .3485   20.000      -31.348   .0334   20.000      -25.545   .0741   20.000      -22.082   .1273   20.000
    220.000    -17.540   .2366   20.000       -8.048   .3485   20.000      -31.050   .0346   20.000      -25.360   .0762   20.000      -21.955   .1298   20.000
    221.667    -17.495   .2378   20.000       -8.029   .3485   20.000      -30.761   .0358   20.000      -25.180   .0784   20.000      -21.831   .1323   20.000
    223.333    -17.451   .2389   20.000       -8.010   .3485   20.000      -30.480   .0371   20.000      -25.005   .0805   20.000      -21.709   .1348   20.000
    225.000    -17.408   .2400   20.000       -7.991   .3485   20.000      -30.206   .0384   20.000      -24.835   .0827   20.000      -21.591   .1373   20.000
    226.667    -17.365   .2410   20.000       -7.973   .3486   20.000      -29.941   .0397   20.000      -24.669   .0848   20.000      -21.476   .1397   20.000
    228.333    -17.324   .2421   20.000       -7.955   .3486   20.000      -29.683   .0410   20.000      -24.508   .0870   20.000      -21.363   .1422   20.000
    230.000    -17.283   .2431   20.000       -7.936   .3486   20.000      -29.433   .0424   20.000      -24.350   .0892   20.000      -21.252   .1446   20.000
    231.667    -17.243   .2441   20.000       -7.918   .3486   20.000      -29.189   .0438   20.000      -24.197   .0913   20.000      -21.144   .1469   20.000
    233.333    -17.203   .2451   20.000       -7.901   .3486   20.000      -28.952   .0452   20.000      -24.048   .0935   20.000      -21.039   .1493   20.000
    235.000    -17.165   .2461   20.000       -7.883   .3487   20.000      -28.721   .0467   20.000      -23.902   .0957   20.000      -20.935   .1516   20.000
    236.667    -17.127   .2470   20.000       -7.866   .3487   20.000      -28.497   .0481   20.000      -23.760   .0978   20.000      -20.834   .1539   20.000
    238.333    -17.089   .2479   20.000       -7.849   .3487   20.000      -28.278   .0496   20.000      -23.622   .1000   20.000      -20.736   .1562   20.000
    240.000    -17.052   .2489   20.000       -7.832   .3487   20.000      -28.066   .0511   20.000      -23.486   .1021   20.000      -20.639   .1584   20.000
    241.667    -17.016   .2497   20.000       -7.815   .3487   20.000      -27.859   .0526   20.000      -23.354   .1043   20.000      -20.544   .1606   20.000
    243.333    -16.981   .2506   20.000       -7.798   .3488   20.000      -27.658   .0541   20.000      -23.226   .1064   20.000      -20.451   .1628   20.000
    245.000    -16.946   .2515   20.000       -7.782   .3488   20.000      -27.461   .0557   20.000      -23.100   .1085   20.000      -20.361   .1650   20.000
    246.667    -16.912   .2523   20.000       -7.766   .3488   20.000      -27.270   .0572   20.000      -22.977   .1107   20.000      -20.272   .1671   20.000
    248.333    -16.878   .2531   20.000       -7.750   .3488   20.000      -27.084   .0588   20.000      -22.857   .1128   20.000      -20.185   .1692   20.000
    250.000    -16.845   .2539   20.000       -7.734   .3488   20.000      -26.902   .0604   20.000      -22.740   .1149   20.000      -20.099   .1713   20.000
    251.667    -16.812   .2547   20.000       -7.718   .3488   20.000      -26.725   .0620   20.000      -22.625   .1170   20.000      -20.016   .1733   20.000
    253.333    -16.780   .2555   20.000       -7.703   .3488   20.000      -26.553   .0636   20.000      -22.513   .1190   20.000      -19.934   .1753   20.000
    255.000    -16.748   .2563   20.000       -7.687   .3489   20.000      -26.384   .0652   20.000      -22.403   .1211   20.000      -19.853   .1773   20.000
    256.667    -16.717   .2570   20.000       -7.672   .3489   20.000      -26.220   .0669   20.000      -22.296   .1231   20.000      -19.775   .1793   20.000
    258.333    -16.687   .2578   20.000       -7.657   .3489   20.000      -26.060   .0685   20.000      -22.191   .1251   20.000      -19.698   .1812   20.000
    260.000    -16.656   .2585   20.000       -7.642   .3489   20.000      -25.903   .0701   20.000      -22.089   .1272   20.000      -19.622   .1831   20.000
    261.667    -16.627   .2592   20.000       -7.627   .3489   20.000      -25.750   .0718   20.000      -21.988   .1291   20.000      -19.548   .1849   20.000
    263.333    -16.597   .2599   20.000       -7.612   .3489   20.000      -25.601   .0734   20.000      -21.890   .1311   20.000      -19.475   .1868   20.000
    265.000    -16.568   .2606   20.000       -7.598   .3489   20.000      -25.456   .0751   20.000      -21.794   .1331   20.000      -19.404   .1886   20.000
    266.667    -16.540   .2612   20.000       -7.583   .3489   20.000      -25.313   .0768   20.000      -21.700   .1350   20.000      -19.334   .1904   20.000
    268.333    -16.512   .2619   20.000       -7.569   .3490   20.000      -25.174   .0784   20.000      -21.608   .1370   20.000      -19.265   .1921   20.000
    270.000    -16.484   .2626   20.000       -7.555   .3490   20.000      -25.039   .0801   20.000      -21.517   .1389   20.000      -19.197   .1938   20.000
    271.667    -16.457   .2632   20.000       -7.541   .3490   20.000      -24.906   .0818   20.000      -21.429   .1407   20.000      -19.131   .1955   20.000
    273.333    -16.430   .2638   20.000       -7.527   .3490   20.000      -24.776   .0834   20.000      -21.342   .1426   20.000      -19.066   .1972   20.000
    275.000    -16.403   .2644   20.000       -7.514   .3490   20.000      -24.649   .0851   20.000      -21.257   .1445   20.000      -19.003   .1988   20.000
    276.667    -16.377   .2651   20.000       -7.500   .3490   20.000      -24.525   .0868   20.000      -21.174   .1463   20.000      -18.940   .2005   20.000
    278.333    -16.351   .2657   20.000       -7.487   .3490   20.000      -24.404   .0884   20.000      -21.092   .1481   20.000      -18.879   .2020   20.000
    280.000    -16.326   .2662   20.000       -7.473   .3490   20.000      -24.285   .0901   20.000      -21.012   .1499   20.000      -18.818   .2036   20.000
    281.667    -16.301   .2668   20.000       -7.460   .3490   20.000      -24.168   .0917   20.000      -20.934   .1516   20.000      -18.759   .2051   20.000
    283.333    -16.276   .2674   20.000       -7.447   .3491   20.000      -24.055   .0934   20.000      -20.857   .1534   20.000      -18.701   .2066   20.000
    285.000    -16.251   .2679   20.000       -7.434   .3491   20.000      -23.943   .0950   20.000      -20.782   .1551   20.000      -18.644   .2081   20.000
    286.667    -16.227   .2685   20.000       -7.421   .3491   20.000      -23.834   .0967   20.000      -20.708   .1568   20.000      -18.588   .2096   20.000
    288.333    -16.203   .2690   20.000       -7.408   .3491   20.000      -23.727   .0983   20.000      -20.635   .1585   20.000      -18.533   .2110   20.000
    290.000    -16.180   .2696   20.000       -7.396   .3491   20.000      -23.623   .1000   20.000      -20.564   .1602   20.000      -18.478   .2124   20.000
    291.667    -16.156   .2701   20.000       -7.383   .3491   20.000      -23.520   .1016   20.000      -20.494   .1618   20.000      -18.425   .2138   20.000
    293.333    -16.133   .2706   20.000       -7.371   .3491   20.000      -23.420   .1032   20.000      -20.425   .1634   20.000      -18.373   .2152   20.000
    295.000    -16.110   .2711   20.000       -7.358   .3491   20.000      -23.322   .1048   20.000      -20.358   .1650   20.000      -18.321   .2165   20.000
    296.667    -16.088   .2716   20.000       -7.346   .3491   20.000      -23.225   .1064   20.000      -20.291   .1666   20.000      -18.271   .2178   20.000
    298.333    -16.066   .2721   20.000       -7.334   .3491   20.000      -23.131   .1080   20.000      -20.226   .1682   20.000      -18.221   .2191   20.000
    300.000    -16.044   .2726   20.000       -7.322   .3491   20.000      -23.038   .1096   20.000      -20.163   .1697   20.000      -18.172   .2204   20.000
    301.667    -16.022   .2731   20.000       -7.310   .3492   20.000      -22.947   .1112   20.000      -20.100   .1713   20.000      -18.124   .2216   20.000
    303.333    -16.001   .2736   20.000       -7.298   .3492   20.000      -22.858   .1128   20.000      -20.038   .1728   20.000      -18.077   .2228   20.000
    305.000    -15.979   .2741   20.000       -7.286   .3492   20.000      -22.770   .1143   20.000      -19.978   .1742   20.000      -18.031   .2240   20.000
