 Water flow to a stream - 3                                              
 
 Program HYDRUS2
 Date:  17. 2.    Time:  12:42:35
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = days , M = mmol 
 All cumulative fluxes (CumQ) are positive out of the region

       Time     CumQAP      CumQRP     CumQA      CumQR     CumQ3       CumQ1      CumQS      CumQ5       CumQ6 ....
        [T]       [V]         [V]       [V]        [V]       [V]         [V]        [V]        [V]         [V]

       10.3846   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.934E+04   .720E+03   .000E+00   .000E+00
       10.7772   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.953E+04   .753E+03   .000E+00   .000E+00
       11.1723   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.972E+04   .787E+03   .000E+00   .000E+00
       11.5758   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.990E+04   .822E+03   .000E+00   .000E+00
       11.9826   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.101E+05   .858E+03   .000E+00   .000E+00
       12.3966   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.103E+05   .895E+03   .000E+00   .000E+00
       12.8158   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.104E+05   .933E+03   .000E+00   .000E+00
       13.2359   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.106E+05   .972E+03   .000E+00   .000E+00
       13.6648   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.108E+05   .101E+04   .000E+00   .000E+00
       14.0983   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.109E+05   .105E+04   .000E+00   .000E+00
       14.5344   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.111E+05   .110E+04   .000E+00   .000E+00
       14.9704   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.113E+05   .114E+04   .000E+00   .000E+00
       15.4172   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.114E+05   .119E+04   .000E+00   .000E+00
       15.8682   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.116E+05   .123E+04   .000E+00   .000E+00
       16.3232   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.117E+05   .128E+04   .000E+00   .000E+00
       16.7799   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.119E+05   .133E+04   .000E+00   .000E+00
       17.2366   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.120E+05   .138E+04   .000E+00   .000E+00
       17.6933   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.121E+05   .143E+04   .000E+00   .000E+00
       18.1499   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.123E+05   .149E+04   .000E+00   .000E+00
       18.6233   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.124E+05   .154E+04   .000E+00   .000E+00
       19.1000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.125E+05   .160E+04   .000E+00   .000E+00
       19.5799   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.127E+05   .165E+04   .000E+00   .000E+00
       20.0630   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.128E+05   .171E+04   .000E+00   .000E+00
       20.5490   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.129E+05   .177E+04   .000E+00   .000E+00
       21.0380   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.131E+05   .183E+04   .000E+00   .000E+00
       21.5297   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.132E+05   .189E+04   .000E+00   .000E+00
       22.0241   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.133E+05   .196E+04   .000E+00   .000E+00
       22.5201   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.134E+05   .202E+04   .000E+00   .000E+00
       23.0161   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.135E+05   .209E+04   .000E+00   .000E+00
       23.5120   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.137E+05   .215E+04   .000E+00   .000E+00
       24.0080   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.138E+05   .222E+04   .000E+00   .000E+00
       24.5040   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.139E+05   .228E+04   .000E+00   .000E+00
       25.0000   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.140E+05   .235E+04   .000E+00   .000E+00
       25.5099   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.141E+05   .242E+04   .000E+00   .000E+00
       26.0201   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.142E+05   .249E+04   .000E+00   .000E+00
       26.5303   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.143E+05   .257E+04   .000E+00   .000E+00
       27.0405   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.144E+05   .264E+04   .000E+00   .000E+00
       27.5571   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.145E+05   .271E+04   .000E+00   .000E+00
       28.0752   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.146E+05   .279E+04   .000E+00   .000E+00
       28.5946   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.147E+05   .286E+04   .000E+00   .000E+00
       29.1154   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.148E+05   .294E+04   .000E+00   .000E+00
       29.6374   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.149E+05   .301E+04   .000E+00   .000E+00
       30.1595   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.150E+05   .309E+04   .000E+00   .000E+00
       30.6816   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.151E+05   .317E+04   .000E+00   .000E+00
       31.2038   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.152E+05   .324E+04   .000E+00   .000E+00
       31.7259   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.153E+05   .332E+04   .000E+00   .000E+00
       32.2480   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.154E+05   .340E+04   .000E+00   .000E+00
       32.7701   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.155E+05   .348E+04   .000E+00   .000E+00
