 Water flow to a stream - 3                                              
 
 Program HYDRUS2
 Date:  17. 2.    Time:  12:42:35
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = days , M = mmol 
 All fluxes (v) are positive out of the region

       Time       rAtm       rRoot      vAtm       vRoot      vKode3     vKode1     vSeep      vDrain     vBottom...
        [T]      [L/T]       [L/T]     [L/T]       [L/T]       [V/T]      [V/T]     [V/T]       [V/T]      [V/T]

       26.5303   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.206E+03   .140E+03   .000E+00   .000E+00
       27.0405   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.203E+03   .142E+03   .000E+00   .000E+00
       27.5571   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.200E+03   .143E+03   .000E+00   .000E+00
       28.0752   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.197E+03   .144E+03   .000E+00   .000E+00
       28.5946   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.195E+03   .145E+03   .000E+00   .000E+00
       29.1154   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.192E+03   .146E+03   .000E+00   .000E+00
       29.6374   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.190E+03   .146E+03   .000E+00   .000E+00
       30.1595   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.188E+03   .147E+03   .000E+00   .000E+00
       30.6816   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.186E+03   .148E+03   .000E+00   .000E+00
       31.2038   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.184E+03   .149E+03   .000E+00   .000E+00
       31.7259   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.182E+03   .149E+03   .000E+00   .000E+00
       32.2480   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.180E+03   .150E+03   .000E+00   .000E+00
       32.7701   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.179E+03   .150E+03   .000E+00   .000E+00
       33.2922   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.177E+03   .151E+03   .000E+00   .000E+00
       33.8143   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.176E+03   .152E+03   .000E+00   .000E+00
       34.3365   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.175E+03   .152E+03   .000E+00   .000E+00
       34.8586   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.174E+03   .152E+03   .000E+00   .000E+00
       35.3900   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.172E+03   .153E+03   .000E+00   .000E+00
       35.9220   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.171E+03   .153E+03   .000E+00   .000E+00
       36.4545   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.170E+03   .154E+03   .000E+00   .000E+00
       36.9875   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.170E+03   .154E+03   .000E+00   .000E+00
       37.5210   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.169E+03   .154E+03   .000E+00   .000E+00
       38.0549   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.168E+03   .155E+03   .000E+00   .000E+00
       38.5891   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.167E+03   .155E+03   .000E+00   .000E+00
       39.1238   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.167E+03   .155E+03   .000E+00   .000E+00
       39.6588   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.166E+03   .155E+03   .000E+00   .000E+00
       40.1941   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.165E+03   .156E+03   .000E+00   .000E+00
       40.7298   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.165E+03   .156E+03   .000E+00   .000E+00
       41.2657   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.164E+03   .156E+03   .000E+00   .000E+00
       41.8018   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.164E+03   .156E+03   .000E+00   .000E+00
       42.3383   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.163E+03   .156E+03   .000E+00   .000E+00
       42.8749   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.163E+03   .156E+03   .000E+00   .000E+00
       43.4117   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.163E+03   .156E+03   .000E+00   .000E+00
       43.9488   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.162E+03   .157E+03   .000E+00   .000E+00
       44.4860   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.162E+03   .157E+03   .000E+00   .000E+00
       45.0234   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.162E+03   .157E+03   .000E+00   .000E+00
       45.5609   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.161E+03   .157E+03   .000E+00   .000E+00
       46.0986   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.161E+03   .157E+03   .000E+00   .000E+00
       46.6364   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.161E+03   .157E+03   .000E+00   .000E+00
       47.1743   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.161E+03   .157E+03   .000E+00   .000E+00
