

     Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6 ... 
      [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]

     19.1897         .0         .0         .0        4.2         .0         .0         .0
     19.3880         .0         .0         .0        4.2         .0         .0         .0
     19.5863         .0         .0         .0        4.2         .0         .0         .0
     19.7846         .0         .0         .0        4.2         .0         .0         .0
     19.8923         .0         .0         .0        4.2         .0         .0         .0
     20.0000         .0         .0         .0        4.2         .0         .0         .0
     20.1923         .0         .0         .0        4.2         .0         .0         .0
     20.3846         .0         .0         .0        4.2         .0         .0         .0
     20.5769         .0         .0         .0        4.2         .0         .0         .0
     20.7692         .0         .0         .0        4.2         .0         .0         .0
     20.9615         .0         .0         .0        4.2         .0         .0         .0
     21.1538         .0         .0         .0        4.2         .0         .0         .0
     21.3462         .0         .0         .0        4.2         .0         .0         .0
     21.5385         .0         .0         .0        4.2         .0         .0         .0
     21.7308         .0         .0         .0        4.2         .0         .0         .0
     21.9231         .0         .0         .0        4.2         .0         .0         .0
     22.1154         .0         .0         .0        4.2         .0         .0         .0
     22.3077         .0         .0         .0        4.2         .0         .0         .0
     22.5000         .0         .0         .0        4.2         .0         .0         .0
     22.6923         .0         .0         .0        4.2         .0         .0         .0
     22.8846         .0         .0         .0        4.2         .0         .0         .0
     23.0769         .0         .0         .0        4.2         .0         .0         .0
     23.2692         .0         .0         .0        4.2         .0         .0         .0
     23.4615         .0         .0         .0        4.2         .0         .0         .0
     23.6538         .0         .0         .0        4.2         .0         .0         .0
     23.8462         .0         .0         .0        4.2         .0         .0         .0
     24.0385         .0         .0         .0        4.2         .0         .0         .0
     24.2308         .0         .0         .0        4.2         .0         .0         .0
     24.4231         .0         .0         .0        4.2         .0         .0         .0
     24.6154         .0         .0         .0        4.2         .0         .0         .0
     24.8077         .0         .0         .0        4.2         .0         .0         .0
     25.0000         .0         .0         .0        4.2         .0         .0         .0
end
