

       Time         hAtm       hRoot     hKode3     hKode1        hSeep     hKode5     hKode6 ... 
      [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]

       51.1634         .0         .0         .0      -10.0         .0         .0      -10.5
       51.5316         .0         .0         .0      -10.0         .0         .0      -10.5
       51.6976         .0         .0         .0      -10.0         .0         .0      -10.5
       51.9161         .0         .0         .0      -10.0         .0         .0      -10.5
       52.1949         .0         .0         .0      -10.0         .0         .0      -10.5
       52.5665         .0         .0         .0      -10.0         .0         .0      -10.5
       53.0311         .0         .0         .0      -10.0         .0         .0      -10.5
       53.2423         .0         .0         .0      -10.0         .0         .0      -10.5
       53.5126         .0         .0         .0      -10.0         .0         .0      -10.5
       53.8730         .0         .0         .0      -10.0         .0         .0      -10.5
       54.3443         .0         .0         .0      -10.0         .0         .0      -10.5
       54.5538         .0         .0         .0      -10.0         .0         .0      -10.5
       54.8261         .0         .0         .0      -10.0         .0         .0      -10.5
       55.1710         .0         .0         .0      -10.0         .0         .0      -10.5
       55.3320         .0         .0         .0      -10.0         .0         .0      -10.5
       55.5442         .0         .0         .0      -10.0         .0         .0      -10.5
       55.8227         .0         .0         .0      -10.0         .0         .0      -10.5
       56.1708         .0         .0         .0      -10.0         .0         .0      -10.5
       56.6494         .0         .0         .0      -10.0         .0         .0      -10.6
       57.2079         .0         .0         .0      -10.0         .0         .0      -10.6
       57.4405         .0         .0         .0      -10.0         .0         .0      -10.6
       57.7605         .0         .0         .0      -10.0         .0         .0      -10.6
       57.8849         .0         .0         .0      -10.0         .0         .0      -10.6
       58.0476         .0         .0         .0      -10.0         .0         .0      -10.6
       58.2645         .0         .0         .0      -10.0         .0         .0      -10.6
       58.5538         .0         .0         .0      -10.0         .0         .0      -10.6
       58.9153         .0         .0         .0      -10.0         .0         .0      -10.6
       59.4577         .0         .0         .0      -10.0         .0         .0      -10.6
       60.0000         .0         .0         .0      -10.0         .0         .0      -10.6
       60.2020         .0         .0         .0      -10.0         .0         .0      -10.6
       60.4660         .0         .0         .0      -10.0         .0         .0      -10.6
       60.8087         .0         .0         .0      -10.0         .0         .0      -10.6
       61.2550         .0         .0         .0      -10.0         .0         .0      -10.6
       61.4503         .0         .0         .0      -10.0         .0         .0      -10.6
       61.7044         .0         .0         .0      -10.0         .0         .0      -10.6
       62.0370         .0         .0         .0      -10.0         .0         .0      -10.6
       62.4647         .0         .0         .0      -10.0         .0         .0      -10.6
       62.6533         .0         .0         .0      -10.0         .0         .0      -10.6
       62.8976         .0         .0         .0      -10.0         .0         .0      -10.6
       63.2143         .0         .0         .0      -10.0         .0         .0      -10.6
       63.6237         .0         .0         .0      -10.0         .0         .0      -10.6
       63.8057         .0         .0         .0      -10.0         .0         .0      -10.6
       64.0438         .0         .0         .0      -10.0         .0         .0      -10.6
       64.3507         .0         .0         .0      -10.0         .0         .0      -10.6
       64.7519         .0         .0         .0      -10.0         .0         .0      -10.6
       65.2777         .0         .0         .0      -10.0         .0         .0      -10.6
       65.5008         .0         .0         .0      -10.0         .0         .0      -10.6
       65.7908         .0         .0         .0      -10.0         .0         .0      -10.6
       66.1647         .0         .0         .0      -10.0         .0         .0      -10.6
       66.3294         .0         .0         .0      -10.0         .0         .0      -10.6
       66.5430         .0         .0         .0      -10.0         .0         .0      -10.6
       66.8234         .0         .0         .0      -10.0         .0         .0      -10.6
       67.1894         .0         .0         .0      -10.0         .0         .0      -10.6
       67.6638         .0         .0         .0      -10.0         .0         .0      -10.6
       67.8694         .0         .0         .0      -10.0         .0         .0      -10.7
       68.1390         .0         .0         .0      -10.0         .0         .0      -10.7
       68.4879         .0         .0         .0      -10.0         .0         .0      -10.7
       68.9484         .0         .0         .0      -10.0         .0         .0      -10.7
       69.1422         .0         .0         .0      -10.0         .0         .0      -10.7
       69.3947         .0         .0         .0      -10.0         .0         .0      -10.7
       69.7262         .0         .0         .0      -10.0         .0         .0      -10.7
       70.1542         .0         .0         .0      -10.0         .0         .0      -10.7
       70.3366         .0         .0         .0      -10.0         .0         .0      -10.7
       70.5723         .0         .0         .0      -10.0         .0         .0      -10.7
       70.8764         .0         .0         .0      -10.0         .0         .0      -10.7
       71.2731         .0         .0         .0      -10.0         .0         .0      -10.7
       71.7864         .0         .0         .0      -10.0         .0         .0      -10.7
       72.0146         .0         .0         .0      -10.0         .0         .0      -10.7
       72.3103         .0         .0         .0      -10.0         .0         .0      -10.7
       72.6948         .0         .0         .0      -10.0         .0         .0      -10.7
       72.8571         .0         .0         .0      -10.0         .0         .0      -10.7
       73.0672         .0         .0         .0      -10.0         .0         .0      -10.7
       73.3445         .0         .0         .0      -10.0         .0         .0      -10.7
       73.6948         .0         .0         .0      -10.0         .0         .0      -10.7
       74.1452         .0         .0         .0      -10.0         .0         .0      -10.7
       74.3404         .0         .0         .0      -10.0         .0         .0      -10.7
       74.5976         .0         .0         .0      -10.0         .0         .0      -10.7
       74.9353         .0         .0         .0      -10.0         .0         .0      -10.7
       75.3573         .0         .0         .0      -10.0         .0         .0      -10.7
       75.5508         .0         .0         .0      -10.0         .0         .0      -10.7
       75.7979         .0         .0         .0      -10.0         .0         .0      -10.7
       76.1212         .0         .0         .0      -10.0         .0         .0      -10.7
       76.5522         .0         .0         .0      -10.0         .0         .0      -10.7
       76.7437         .0         .0         .0      -10.0         .0         .0      -10.7
       76.9942         .0         .0         .0      -10.0         .0         .0      -10.7
       77.3282         .0         .0         .0      -10.0         .0         .0      -10.7
       77.7735         .0         .0         .0      -10.0         .0         .0      -10.7
       78.3301         .0         .0         .0      -10.0         .0         .0      -10.7
       78.4229         .0         .0         .0      -10.0         .0         .0      -10.7
       78.5442         .0         .0         .0      -10.0         .0         .0      -10.7
       78.7059         .0         .0         .0      -10.0         .0         .0      -10.7
       78.9216         .0         .0         .0      -10.0         .0         .0      -10.7
       79.1912         .0         .0         .0      -10.0         .0         .0      -10.7
       79.5956         .0         .0         .0      -10.0         .0         .0      -10.7
       80.0000         .0         .0         .0      -10.0         .0         .0      -10.8
end
